time_s,device_j,wire_j,source_resistor_j,supplied_j,capacitor_change_j,BE_numerical_loss_j,kcl_residual_a
0.8315,8.21456296982e-10,1.81252150492e-09,9.86607020852e-10,3.6205975855e-09,1.2448551109e-14,3.14647853561e-16,4.86714957075e-15
0.832,9.10166686746e-10,2.01126102235e-09,1.09575844954e-09,4.01720255632e-09,1.59357938994e-14,4.62496523025e-16,6.15028251309e-15
0.8325,1.02539202293e-09,2.26799529673e-09,1.23740222469e-09,4.53081081616e-09,2.05909554398e-14,6.81713024435e-16,8.12489588413e-15
0.833,1.17656563874e-09,2.6026911609e-09,1.42301055181e-09,5.20229520694e-09,2.68507058741e-14,1.00606527052e-15,1.12816792583e-14
0.8335,1.37690547572e-09,3.04284955124e-09,1.66857240577e-09,6.08836423582e-09,3.53212162568e-14,1.48398253028e-15,1.65542052451e-14
0.834,1.64499802055e-09,3.62627463332e-09,1.99640558571e-09,7.26772725058e-09,4.6831763778e-14,2.18297467358e-15,2.58057769218e-14
0.8345,2.00694974811e-09,4.40447854194e-09,2.43754347563e-09,8.84903743745e-09,6.24862877589e-14,3.19274391738e-15,4.29498321945e-14
0.835,2.49912431892e-09,5.44631149259e-09,3.03462670736e-09,1.09801508081e-08,8.36820897654e-14,4.62265440433e-15,7.66550316061e-14
0.8355,3.17116333045e-09,6.84050743757e-09,3.84479886159e-09,1.38565882299e-08,1.12023778924e-13,6.58411954166e-15,7.95542898593e-14
0.836,4.08810159274e-09,8.69401913438e-09,4.94105571462e-09,1.77233345692e-08,1.48986657067e-13,9.14081387912e-15,6.77626357803e-21
0.8365,5.32834967622e-09,1.11199050446e-08,6.40830919652e-09,2.28567712006e-08,1.95079933023e-13,1.22033111337e-14,6.77626357803e-21
0.837,6.97036716219e-09,1.4204598234e-08,8.32659976956e-09,2.95018287164e-08,2.48193902921e-13,1.53567059909e-14,1.35525271561e-20
0.8375,9.05537861381e-09,1.79430118148e-08,1.07293054609e-08,3.77280145866e-08,3.01017659926e-13,1.76794172124e-14,2.03287907341e-20
0.838,1.15125225277e-08,2.21401773202e-08,1.35250435329e-08,4.71780994959e-08,3.38336744742e-13,1.77783208607e-14,1.08420217249e-19
0.8385,1.40550715007e-08,2.63124433726e-08,1.63951200064e-08,5.67629862525e-08,3.36934834203e-13,1.44379891437e-14,4.60785923306e-19
0.839,1.61236758033e-08,2.96755209738e-08,1.87418619625e-08,6.454133921e-08,2.72437735289e-13,8.03270155024e-15,1.34170018845e-18
0.8395,1.70226761564e-08,3.13262125015e-08,1.98269596002e-08,6.81759847822e-08,1.34817957959e-13,1.72261865631e-15,6.35389906922e-14
0.84,1.6299310099e-08,3.06227648485e-08,1.91489461564e-08,6.60709661989e-08,-5.52834880105e-14,3.7944179655e-16,4.42834245835e-15
0.8405,1.40953094214e-08,2.75604325708e-08,1.68068437503e-08,5.84623461269e-08,-2.46353927027e-13,6.73834061622e-15,2.71050543121e-19
0.841,1.10848888594e-08,2.28381362163e-08,1.34716827979e-08,4.73943451335e-08,-3.810121647e-13,1.82719247333e-14,2.71050543121e-20
0.8415,8.04337044451e-09,1.75225770887e-08,9.97625452068e-09,3.55418017216e-08,-4.29199568713e-13,2.88673279022e-14,6.09863722023e-20
0.842,5.4777246341e-09,1.25672523337e-08,6.92181349452e-09,2.49664241181e-08,-4.00106107369e-13,3.37619076031e-14,3.38813178902e-20
0.8425,3.55672687054e-09,8.5223855019e-09,4.56083087244e-09,1.66396490914e-08,-3.26474265286e-13,3.23207370948e-14,1.35525271561e-20
0.843,2.2308585182e-09,5.52954150708e-09,2.88804643049e-09,1.06482318863e-08,-2.41420545526e-13,2.68623634747e-14,9.22328009865e-14
0.8435,1.36704073798e-09,3.47244930044e-09,1.77656833037e-09,6.61591273595e-09,-1.65805254277e-13,2.01778760275e-14,5.19077849822e-14
0.844,8.28093799326e-10,2.13518144314e-09,1.0735930718e-09,4.03677474753e-09,-1.0767310554e-13,1.41121325017e-14,4.91936406975e-14
0.8445,5.03385599967e-10,1.30208253579e-09,6.46325966768e-10,2.45173652724e-09,-6.69853152211e-14,9.41156691839e-15,1.4119866436e-14
0.845,3.13738465546e-10,8.00112020162e-10,3.95468804017e-10,1.50928512027e-09,-4.02844560745e-14,6.11549225926e-15,7.24505226863e-15
0.8455,2.06525595894e-10,5.06201050663e-10,2.53265591282e-10,9.65972672688e-10,-2.35235250475e-14,3.95855777203e-15,3.74514770596e-15
0.846,1.48632783051e-10,3.39529184359e-10,1.76422108403e-10,6.64573408753e-10,-1.32842850251e-14,2.61729972219e-15,1.95608198421e-15
0.8465,1.20228891036e-10,2.50202943567e-10,1.38781085536e-10,5.09207671965e-10,-7.06646084181e-15,1.81831827231e-15,1.02766102919e-15
0.847,1.10115868084e-10,2.09285003936e-10,1.25499886834e-10,4.4489894767e-10,-3.17716179815e-15,1.36599311132e-15,5.36685157578e-16
0.8475,1.12600971936e-10,2.01538845051e-10,1.29007731708e-10,4.43148172911e-10,-5.10747315381e-16,1.13496971286e-15,2.73113915381e-16
0.848,1.2555640432e-10,2.20726738471e-10,1.46454875339e-10,4.92740728772e-10,1.65824327952e-15,1.05240248572e-15,1.30737841343e-16
0.8485,1.49313696338e-10,2.66843278305e-10,1.78241322449e-10,5.94403209564e-10,3.8317264942e-15,1.0807510588e-15,7.7291756437e-17
0.849,1.86098684382e-10,3.44655261914e-10,2.27254160963e-10,7.58015705314e-10,6.39362383141e-15,1.20444355326e-15,1.78632472312e-16
0.8495,2.39794058645e-10,4.63023909636e-10,2.9853139169e-10,1.00136045314e-09,9.67298787201e-15,1.4202068614e-15,3.71794947802e-16
0.85,3.15859303483e-10,6.34585515491e-10,3.99125174804e-10,1.3495856963e-09,1.39729150882e-14,1.72967024346e-15,7.29419034396e-16
0.8505,4.21254967075e-10,8.75392109631e-10,5.37955153954e-10,1.8346239301e-09,1.95671280269e-14,2.13244129503e-15,1.37906111769e-15
0.851,5.64196855589e-10,1.20405626539e-09,7.25416553489e-10,2.49369895227e-09,2.66599320539e-14,2.61816567625e-15,2.54892881433e-15
0.8515,7.53500329488e-10,1.63983618713e-09,9.7243636537e-10,3.36581133887e-09,3.53007403724e-14,3.1567954056e-15,4.62107633517e-15
0.852,9.97202315598e-10,2.19900863369e-09,1.28859213095e-09,4.4848520125e-09,4.52458660203e-14,3.68780783011e-15,8.22556744397e-15
0.8525,1.30011052998e-09,2.88895471682e-09,1.67891255086e-09,5.8680376816e-09,5.57743655122e-14,4.11250455075e-15,1.43058206611e-14
0.853,1.66007893602e-09,3.69991553007e-09,2.1392096195e-09,7.49927387885e-09,6.5501111563e-14,4.29784100101e-15,2.4087973776e-14
0.8535,2.06329261059e-09,4.59566236156e-09,2.65045438398e-09,9.30948574122e-09,7.22908337049e-14,4.10451278734e-15,3.87124414556e-14
0.854,2.47990294304e-09,5.50639095221e-09,3.17396305576e-09,1.11603338224e-08,7.34397030147e-14,3.44837180756e-15,5.82071622347e-14
0.8545,2.86276876301e-09,6.32922567359e-09,3.6506699172e-09,1.28427330052e-08,6.629039983e-14,2.38516263263e-15,7.98390013498e-14
0.855,3.15284299446e-09,6.94182799932e-09,4.00834792649e-09,1.41030693504e-08,4.92875155772e-14,1.17326725641e-15,9.71094000568e-14
0.8555,3.29305938363e-09,7.23043381619e-09,4.17841912233e-09,1.47019356792e-08,2.31358112951e-14,2.43116200607e-16,9.90870187008e-14
0.856,3.24748868422e-09,7.12517263564e-09,4.11828374354e-09,1.44909364459e-08,-8.62015286794e-15,3.21669776149e-17,9.01760626891e-14
0.8565,3.01674904436e-09,6.62750648184e-09,3.82899120558e-09,1.34732072212e-08,-4.02358866164e-14,7.46700283566e-16,6.80210418156e-14
0.857,2.64008027082e-09,5.8146230662e-09,3.35769143369e-09,1.18123313454e-08,-6.56218405139e-14,2.20954765277e-15,4.52235667805e-14
0.8575,2.18190453671e-09,4.81657351837e-09,2.7823514752e-09,9.78075291608e-09,-8.05315452134e-14,3.92456039062e-15,2.57983230319e-14
0.858,1.71050231498e-09,3.77698922042e-09,2.18691889335e-09,7.6743318731e-09,-8.38773814539e-14,5.32552269587e-15,1.63390554884e-14
0.8585,1.27994097181e-09,2.81590014559e-09,1.63940827928e-09,5.73517786968e-09,-7.75597168201e-14,6.03452105344e-15,1.40141160666e-14
0.859,9.21792611443e-10,2.00866730961e-09,1.18091812688e-09,4.11131884811e-09,-6.51720070992e-14,5.97292237575e-15,8.53658777781e-15
0.8595,6.46211354459e-10,1.38389439532e-09,8.25907050258e-10,2.8559676284e-09,-5.0475963177e-14,5.30457564519e-15,3.92571988372e-15
0.86,4.48122606521e-10,9.34278139863e-10,5.69224267737e-10,1.9515929514e-09,-3.63616264899e-14,4.29898238001e-15,1.42121117121e-15
0.8605,3.14335078857e-10,6.31844101436e-10,3.94855560675e-10,1.34101345702e-09,-2.44941190512e-14,3.21018978538e-15,4.17036671581e-16
0.861,2.29203968244e-10,4.41319246627e-10,2.83195778501e-10,9.53705745189e-10,-1.5462930209e-14,2.21475202918e-15,1.01102699617e-16
0.8615,1.7816438192e-10,3.29026410789e-10,2.15732669216e-10,7.22915723649e-10,-9.14137731339e-15,1.40310288983e-15,3.10217346602e-17
0.862,1.49409975508e-10,2.67360038048e-10,1.77345685136e-10,5.94111456275e-10,-5.04199531471e-15,7.99578895651e-16,1.60648268776e-17
0.8625,1.34317847803e-10,2.36096727912e-10,1.56943060544e-10,5.27355454263e-10,-2.5714423219e-15,3.8944729755e-16,1.05531834898e-17
0.863,1.27201668376e-10,2.219296181e-10,1.47188169901e-10,4.96318424326e-10,-1.1734276377e-15,1.41377271227e-16,7.017667968e-18
0.8635,1.24807176829e-10,2.1729525109e-10,1.4386793595e-10,4.8597000016e-10,-3.85763329301e-16,2.20557196013e-17,4.76117219652e-18
0.864,1.25799384768e-10,2.19147105433e-10,1.45238883595e-10,4.90185532936e-10,1.55293722767e-16,3.84675304611e-18,4.68663329716e-18
0.8645,1.30365440228e-10,2.2799953456e-10,1.51517551303e-10,5.09883330537e-10,7.36677270232e-16,6.77689708288e-17,5.61836953914e-18
0.865,1.39978631694e-10,2.47354797038e-10,1.64575778377e-10,5.51911010259e-10,1.59927493465e-15,2.03875587361e-16,6.37815809282e-18
0.8655,1.5732462861e-10,2.83512454975e-10,1.87841820788e-10,6.28682283358e-10,2.96858214047e-15,4.10403059332e-16,6.65513786658e-18
0.866,1.86368580216e-10,3.45701333494e-10,2.26378040018e-10,7.58453726703e-10,5.08065055806e-15,6.9232481475e-16,6.10371941791e-18
0.8665,2.32525172026e-10,4.46433202402e-10,2.87083584752e-10,9.66051218289e-10,8.19975382438e-15,1.05935637171e-15,1.76386140936e-17
0.867,3.0287371139e-10,6.01918618813e-10,3.78942369844e-10,1.28374884631e-09,1.26233487889e-14,1.52291492045e-15,5.07762370561e-17
0.8675,4.06318355638e-10,8.32283223706e-10,5.13180949421e-10,1.75180328557e-09,1.8665707524e-14,2.09111303961e-15,1.69703050982e-16
0.868,5.53531362152e-10,1.16114747412e-09,7.03115179149e-10,2.41782338254e-09,2.66066125546e-14,2.76054691629e-15,5.15045159842e-16
0.8685,7.56392974499e-10,1.61389903221e-09,9.63322186028e-10,3.33365428274e-09,3.65861040123e-14,3.50406566064e-15,1.41309490151e-15
0.869,1.0264999212e-09,2.21375594603e-09,1.30760721424e-09,4.54791576242e-09,4.84263830639e-14,4.25506301108e-15,3.45618580413e-15
0.8695,1.37218597629e-09,2.97466332077e-09,1.7451446008e-09,6.0920601668e-09,6.13771360389e-14,4.89315387817e-15,7.35295071358e-15
0.87,1.79359220621e-09,3.89060180072e-09,2.27436069411e-09,7.95863376853e-09,7.38277075349e-14,5.24298740779e-15,1.31005537635e-14
0.8705,2.27591998525e-09,4.92254584178e-09,2.87495273647e-09,1.00735067829e-08,8.31198916658e-14,5.10620006297e-15,1.84639629974e-14
0.871,2.78254185935e-09,5.98735435372e-09,3.50027107289e-09,1.22702573257e-08,8.57065622002e-14,4.34513509482e-15,3.10395054115e-14
0.8715,3.25203538363e-09,6.95638526709e-09,4.07485128179e-09,1.42833528612e-08,7.79364857183e-14,3.01055262692e-15,4.82852690123e-14
0.872,3.60494787102e-09,7.67254951184e-09,4.50338536903e-09,1.57809417123e-08,5.75369902704e-14,1.44754839388e-15,6.39042482397e-14
0.8725,3.76386877659e-09,7.98876283857e-09,4.69446788133e-09,1.64471250618e-08,2.53288632768e-14,2.6269873286e-16,7.13449990004e-14
0.873,3.68201618701e-09,7.81761692136e-09,4.59323977864e-09,1.60928590602e-08,-1.38811545772e-14,7.66413156316e-17,6.49618332488e-14
0.8735,3.36558550882e-09,7.16920740283e-09,4.20667251178e-09,1.47414143085e-08,-5.22585618709e-14,1.15824390771e-15,4.74712669619e-14
0.874,2.87450446281e-09,6.15431296262e-09,3.60483024943e-09,1.26335691485e-08,-8.17226396243e-14,3.20466150868e-15,2.76902185534e-14
0.8745,2.29967977525e-09,4.94825386982e-09,2.89564810152e-09,1.01434901179e-08,-9.70965063295e-14,5.47312905748e-15,3.32130021185e-14
0.875,1.73090622995e-09,3.73420447045e-09,2.18810775328e-09,7.65312788155e-09,-9.77512330345e-14,7.18251761786e-15,3.89701258188e-14
0.8755,1.23301201453e-09,2.65430861673e-09,1.56333470892e-09,5.45057624094e-09,-8.69799437414e-14,7.88250986472e-15,2.91832970821e-14
0.876,8.38060081968e-10,1.78690470849e-09,1.06355676046e-09,3.68845920813e-09,-6.99051204414e-14,7.56306935165e-15,1.53094462834e-14
0.8765,5.50348892465e-10,1.15017692527e-09,6.96576424346e-10,2.39705740321e-09,-5.13587969949e-14,6.52014778662e-15,5.95881240943e-15
0.877,3.56745260394e-10,7.20872792727e-10,4.47659569253e-10,1.5252480913e-09,-3.46723343832e-14,5.14132480103e-15,1.78406483922e-15
0.8775,2.36557132972e-10,4.55616159033e-10,2.91718570809e-10,9.83874145305e-10,-2.14661508902e-14,3.7486583899e-15,4.19086491313e-16
0.878,1.68431951954e-10,3.07331711692e-10,2.02209708483e-10,6.77963869908e-10,-1.20407606005e-14,2.53854513346e-15,7.76144759899e-17
0.8785,1.34067509141e-10,2.34750608447e-10,1.56099135803e-10,5.24912913015e-10,-5.93175411208e-15,1.59138017173e-15,2.97842195243e-17
0.879,1.19532680591e-10,2.06172939974e-10,1.35737558975e-10,4.61441717648e-10,-2.37151695462e-15,9.09626502147e-16,2.11690474178e-17
0.8795,1.15190976076e-10,1.99630719094e-10,1.2886491742e-10,4.43686490135e-10,-5.78686810674e-16,4.56233055258e-16,2.3012191111e-17
0.88,1.14985076939e-10,2.0135320689e-10,1.27747025114e-10,4.44085596386e-10,1.05274430605e-16,1.82168961256e-16,2.10589331346e-17
0.8805,1.15572257485e-10,2.03789237689e-10,1.28093490059e-10,4.47455207431e-10,1.80310944206e-16,4.18881421839e-17,1.61884936879e-17
0.881,1.15564856433e-10,2.03847214541e-10,1.28099183602e-10,4.47511259699e-10,5.19066797156e-18,1.53956224914e-20,3.46517959997e-15
0.8815,1.14977470462e-10,2.01615571482e-10,1.27745760525e-10,4.44338671452e-10,-1.63948167431e-16,3.29306952214e-17,1.03761536039e-17
0.882,1.14898602555e-10,1.99610143295e-10,1.28387100929e-10,4.42895843381e-10,-1.31414536876e-16,1.28017264542e-16,1.24708660824e-17
0.8825,1.17371183681e-10,2.02500086667e-10,1.32597928666e-10,4.5246975768e-10,2.76442489556e-16,2.8222392306e-16,1.52338875564e-17
0.883,1.25453742334e-10,2.17242803383e-10,1.44249227328e-10,4.86947517923e-10,1.24417447452e-15,5.00704642491e-16,1.85601859402e-17
0.8835,1.4343419827e-10,2.53561319926e-10,1.68773618009e-10,5.65772926474e-10,2.99458772793e-15,7.95682201567e-16,2.2032173991e-17
0.884,1.77170328792e-10,3.24690804859e-10,2.13584742462e-10,7.15452871702e-10,5.81036308366e-15,1.18522594743e-15,2.44199598693e-17
0.8845,2.34517560673e-10,4.48282057045e-10,2.88595432658e-10,9.71406788113e-10,1.0046572321e-14,1.69116704872e-15,3.87432870074e-17
0.885,3.25766949109e-10,6.47245828826e-10,4.06726515593e-10,1.37975775414e-09,1.61257007568e-14,2.33491168831e-15,1.52118646997e-16
0.8855,4.63936360344e-10,9.50114358493e-10,5.84192133359e-10,1.99827047986e-09,2.4498526835e-14,3.1291529645e-15,5.34669219164e-16
0.886,6.64619671226e-10,1.39014955848e-09,8.40165188572e-10,2.89497402445e-09,3.55430658948e-14,4.06318657329e-15,1.68629860238e-15
0.8865,9.44852258903e-10,2.00197518079e-09,1.19514254655e-09,4.14202443185e-09,4.93653307775e-14,5.08059672386e-15,4.73011319241e-15
0.887,1.32015488655e-09,2.81411844458e-09,1.66701540835e-09,5.80136026035e-09,6.54699763181e-14,6.05196641473e-15,1.15574460809e-14
0.8875,1.79873483455e-09,3.8359740085e-09,2.26376381587e-09,7.89856172377e-09,8.23123559041e-14,6.75550489775e-15,2.3747307289e-14
0.888,2.3722209469e-09,5.03930901465e-09,2.97234701764e-09,1.03839807283e-08,9.68617078772e-14,6.8944454663e-15,3.88462997663e-14
0.8885,3.00408135285e-09,6.33851475825e-09,3.74560875255e-09,1.30883155469e-08,1.04504860624e-13,6.19209637931e-15,4.64555558735e-14
0.889,3.62074215308e-09,7.5801209906e-09,4.49330394231e-09,1.5694271443e-08,9.97959681444e-14,4.58307469403e-15,4.67204874506e-14
0.8895,4.11503938741e-09,8.55674574551e-09,5.08785412302e-09,1.77597200791e-08,7.84222826839e-14,2.43098306355e-15,7.10716953497e-14
0.89,4.37140882617e-09,9.05583210163e-09,5.39424243803e-09,1.88215239032e-08,3.99926546753e-14,5.78887776087e-16,8.47574709527e-14
0.8905,4.3101807166e-09,8.93393399261e-09,5.32007032483e-09,1.85641751136e-08,-9.92532033642e-15,3.44021503387e-17,7.82454138916e-14
0.891,3.92824877801e-09,8.18202834018e-09,4.86091802044e-09,1.69711359407e-08,-6.05386599005e-14,1.35934315731e-15,5.50162603734e-14
0.8915,3.30632250255e-09,6.94050412087e-09,4.10918546776e-09,1.43559164223e-08,-9.98666114301e-14,4.20893515297e-15,3.54470074712e-14
0.892,2.57472513643e-09,5.4494731712e-09,3.21713540873e-09,1.12412212582e-08,-1.1991701303e-13,7.46784720788e-15,8.10015100242e-14
0.8925,1.86152965424e-09,3.9624007368e-09,2.33845848811e-09,8.16227916558e-09,-1.19619210545e-13,9.91240218457e-15,9.24267410383e-14
0.893,1.25501081188e-09,2.67103256668e-09,1.58318634298e-09,5.50913664897e-09,-1.03920300027e-13,1.08512672036e-14,6.41006108056e-14
0.8935,7.93683268782e-10,1.6727929997e-09,1.00281628219e-09,3.46922246929e-09,-8.03855780618e-14,1.03054565481e-14,2.985506536e-14
0.894,4.76593206995e-10,9.7990920498e-10,5.99965230363e-10,2.05642054993e-09,-5.58540999574e-14,8.76201518439e-15,9.86134053105e-15
0.8945,2.8032726727e-10,5.50057653727e-10,3.47935179787e-10,1.17829220329e-09,-3.47098161961e-14,6.81239417374e-15,2.35955765831e-15
0.895,1.73657787125e-10,3.18259362207e-10,2.08864392593e-10,7.00767677401e-10,-1.87776063921e-14,4.91309535109e-15,4.01945085559e-16
0.8955,1.26782424331e-10,2.19394995814e-10,1.45775009617e-10,4.9194767178e-10,-8.07323996497e-15,3.31526054184e-15,6.22882618422e-17
0.896,1.15609977467e-10,1.99716974136e-10,1.28440628852e-10,4.43767993832e-10,-1.68613348938e-15,2.09951275811e-15,6.11566258247e-17
0.8965,1.2275315569e-10,2.20172783236e-10,1.34920530603e-10,4.77849274814e-10,1.56228104475e-15,1.24300654341e-15,8.27974705941e-17
0.897,1.36800833785e-10,2.55161614817e-10,1.50763673497e-10,5.42729551387e-10,2.75134027268e-15,6.77950453261e-16,9.47253885573e-17
0.8975,1.50957669511e-10,2.89505508676e-10,1.67327811036e-10,6.07794035858e-10,2.71802006212e-15,3.28618617651e-16,9.468303691e-17
0.898,1.61644051224e-10,3.15267527857e-10,1.80026093535e-10,6.56939846384e-10,2.04425097278e-15,1.29520985073e-16,8.43560112171e-17
0.8985,1.67346117324e-10,3.29134554963e-10,1.86881577497e-10,6.83363382991e-10,1.10193288526e-15,3.12797928285e-17,6.74390691945e-17
0.899,1.67793044275e-10,3.30553044062e-10,1.87493023838e-10,6.85839225796e-10,1.13334556078e-16,2.90930086231e-19,5.85655520391e-17
0.8995,1.63436249125e-10,3.20558484077e-10,1.82381307713e-10,6.66375263687e-10,-7.93277285396e-16,1.60508168769e-17,4.9091488524e-17
0.9,1.55173095409e-10,3.01159705489e-10,1.72642764039e-10,6.28974094057e-10,-1.53911082354e-15,6.8233374487e-17,3.77251534048e-17
0.9005,1.44257390629e-10,2.75145063071e-10,1.59837237943e-10,5.79237785108e-10,-2.06095442479e-15,1.54419582919e-16,2.55837831389e-17
0.901,1.32355630432e-10,2.46217013219e-10,1.46059459677e-10,5.24630097285e-10,-2.28478782626e-15,2.78745381657e-16,1.47934304238e-17
0.9015,1.21728786183e-10,2.19408074115e-10,1.34167974772e-10,4.75303183326e-10,-2.10318371313e-15,4.51438633754e-16,7.78169168643e-18
0.902,1.15537075104e-10,2.01772570394e-10,1.28168470829e-10,4.45477452309e-10,-1.35310087576e-15,6.89083377554e-16,1.13748054487e-17
0.9025,1.18278106103e-10,2.03377277743e-10,1.33764339554e-10,4.55420946862e-10,2.0811240876e-16,1.01534998905e-15,1.56421574369e-17
0.903,1.36382299184e-10,2.38615079266e-10,1.59097904248e-10,5.34099673035e-10,2.92861896862e-15,1.46171852655e-15,2.01975006273e-17
0.9035,1.78968248709e-10,3.27833183142e-10,2.15679269872e-10,7.22490056365e-10,7.2873635796e-15,2.0672798307e-15,3.45614853468e-17
0.904,2.58716369063e-10,4.99141344078e-10,3.19438652336e-10,1.0773131494e-09,1.39081095153e-14,2.87581435327e-15,1.3540160475e-16
0.9045,3.92730921868e-10,7.89969503672e-10,4.91707434821e-10,1.67443532631e-09,2.35389363747e-14,3.92703469681e-15,6.05504890477e-16
0.905,6.03042593635e-10,1.24740368136e-09,7.59646618069e-10,2.6101350834e-09,3.69534237223e-14,5.23700365445e-15,2.34284739233e-15
0.9055,9.16022383856e-10,1.92543351759e-09,1.15515338301e-09,3.99667074798e-09,5.47018179661e-14,6.76215609528e-15,7.8957633075e-15
0.906,1.35930312623e-09,2.87615150118e-09,1.71052506287e-09,5.94606465833e-09,7.66241789616e-14,8.34560785407e-15,2.28620189457e-14
0.9065,1.95404011195e-09,4.13128284896e-09,2.44845880553e-09,8.53389249385e-09,1.0107268093e-13,9.66042633734e-15,5.49889960769e-14
0.907,2.70022570055e-09,5.67198224975e-09,3.36423986429e-09,1.17365819802e-08,1.23971493982e-13,1.01997173933e-14,1.67478810226e-14
0.9075,3.55506296354e-09,7.39152935042e-09,4.40117389864e-09,1.53479138589e-08,1.38253983373e-13,9.40832422071e-15,4.08423024133e-14
0.908,4.41195201947e-09,9.06874309326e-09,5.4288681067e-09,1.89097049572e-08,1.34735578623e-13,7.03845777033e-15,8.33406558825e-14
0.9085,5.09981003575e-09,1.03832149667e-08,6.24607291304e-09,2.17292070249e-08,1.05480394851e-13,3.63419717161e-15,3.96101337494e-14
