n_channels,q_a,q_b,q_cat,t_jacket,conv,selectivity,ee,kg_h,sty,pmi,e_factor,ci,cost,kwh_kg,dT_channel,duty_kW
8,4.0,1.0,0.3,10.0,0.1937707181808459,0.9903056876196231,0.8697232438055469,0.0845280388166401,1345.3055207531877,8.605105418071172,8.323096901725123,237.47501051515619,1477.36933690806,0.07288362685745657,-9.793395618200805,0.016579968179830394
8,4.0,1.0,0.075,15.0,0.10104989626787386,0.995692591026835,0.8640866798769181,0.04631145962469118,737.0697721070334,15.4504260197947,15.911622562720126,431.93130495575224,2672.429822008579,0.07595189190421084,-4.883183852008187,0.008265317605778512
8,4.0,1.0,0.15,15.0,0.19387732323184492,0.9920192069814857,0.8639814129609186,0.08906281353474775,1417.4787019726866,8.07832944239176,7.759673144639806,224.86058568249598,1393.8073184781297,0.05015642301088972,-4.791705938304972,0.01125849589023868
8,4.0,1.0,0.3,15.0,0.3532232514377329,0.9858342806106627,0.8638438425372339,0.162927188893627,2593.0667476487693,4.464403330955966,3.7632320634130836,123.2042728049127,766.4816798762897,0.038132954845723446,-4.672167419507559,0.0167536623767335
8,4.0,1.0,0.075,20.0,0.18572525301511,0.9936835049384903,0.8582223772417944,0.08793240583156184,1399.4877046055672,8.13729334519325,7.834374800064746,227.48106853733637,1407.5003263072492,0.03155647263905594,0.20224581795986296,0.005894750861706946
8,4.0,1.0,0.15,20.0,0.3476471775683958,0.988603175456296,0.8580808808128644,0.16500036323079445,2626.0623420139154,4.360467666326458,3.658085645660912,121.37399357877636,752.3494112818146,0.027473499021854066,0.3247021772796188,0.011475879133474627
8,4.0,1.0,0.3,20.0,0.5897339310888037,0.9806073609514802,0.8579916739147214,0.2809119797568095,4470.853015202667,2.5893259711803664,1.6992662560339324,71.46068646344217,444.5634686152853,0.0274937622342796,0.4018997588898401,0.021593313378756425
8,5.0,1.0,0.075,10.0,0.03788117917810818,0.9973976894308868,0.8698941127642381,0.01995956947957052,317.6664144659777,44.028205843792044,47.56395545633882,1249.3801960729843,7586.034743083124,0.2707460271562608,-9.942641770043792,0.013679853202855885
8,5.0,1.0,0.15,10.0,0.0740212366803481,0.9950868860101177,0.869834463944639,0.039048082972268514,621.4695423299004,22.606257065856603,23.837633491006756,639.2161676160456,3887.149715304884,0.15013845982796317,-9.890538439369664,0.015101047732716633
8,5.0,1.0,0.3,10.0,0.1410992921562788,0.9908804495803726,0.8697321023602465,0.07458884456904527,1187.1183312676628,11.940457621321213,12.02398680298734,335.25505080195694,2044.93315398513,0.09018790159689699,-9.801132543634822,0.01777400715820256
8,5.0,1.0,0.075,15.0,0.07144964429183165,0.9959892692398689,0.8640970270132414,0.04013702182205284,638.8005423966981,21.894599890746303,23.071466648377488,621.2777560590434,3772.433598008043,0.09633658828884956,-4.892176019216265,0.008769161551441113
8,5.0,1.0,0.15,15.0,0.1394247846355059,0.9924767768703423,0.8639916056387147,0.07849205885479514,1249.239916020062,11.246118581664305,11.277773955372314,317.98776103511574,1933.7806586413428,0.05970458858447186,-4.800563136145627,0.011345922552402798
8,5.0,1.0,0.3,15.0,0.26345601255717055,0.986269602421464,0.8638319110004082,0.14889908533668686,2369.802545319567,5.981399654579082,5.4468551797707025,167.93933226252412,1024.3893813469158,0.04185901242146319,-4.661800405539111,0.016201933310691707
8,5.0,1.0,0.075,20.0,0.1324858649774996,0.9940320237919917,0.8582337571377437,0.0774100563082803,1232.0193106484764,11.352323916421172,11.406833928984957,322.12325656879295,1956.010534801638,0.0345794675939706,0.19239676404305328,0.004969865706388359
8,5.0,1.0,0.15,20.0,0.25628085638903797,0.9889809801550118,0.85807184614293,0.1500957460010291,2388.8479913129368,5.8811193862479465,5.347362153942834,166.28883319868365,1011.2732503611456,0.028005506316450973,0.33252076222316873,0.00980941873204239
8,5.0,1.0,0.3,20.0,0.46662717684276245,0.9805413958763457,0.8579048409507829,0.2743494204958597,4366.406640631302,3.2463160884039146,2.429251746685674,91.14836633702235,555.9816081936726,0.02593135221689133,0.4770389722349364,0.01903164408294322
32,0.5,1.0,0.075,10.0,0.429358372565256,0.9982121293499869,0.8699077502813802,0.10405038081720089,414.0033109412912,5.541503831811842,4.747923605789463,105.2622793375635,766.1288903573936,0.07572563166639561,-9.954554589722193,0.021587518226753727
32,0.5,1.0,0.15,10.0,0.6446741041194239,0.9971582048031898,0.8698993746478266,0.1570605445565652,624.9240507720558,3.771688540062675,2.856839840204281,70.32276763941418,517.0144609406989,0.062438935400322894,-9.947238179474539,0.027580462187311517
32,0.5,1.0,0.3,10.0,0.8271837537374473,0.9957694440561404,0.8699089405253198,0.20274728221109475,806.7058040585808,3.0775218942286555,2.1096038657476424,55.383509239107944,415.1689515118842,0.06043964094469688,-9.955594314518748,0.03506162002619159
32,0.5,1.0,0.075,15.0,0.6627085859524371,0.9976790291461873,0.864161091138337,0.16332311284179513,649.8420182481776,3.530397957566032,2.6081280456773843,67.06034420484922,488.0948827970383,0.04740290041668638,-4.9478525170881085,0.02115050537387814
32,0.5,1.0,0.15,15.0,0.8643981992605392,0.9963994342655412,0.8641759477445943,0.21408326640722872,851.810252049239,2.7670703364230707,1.7909107759018912,51.59296022469646,379.3092160074879,0.0479762341275922,-4.9607644191453915,0.029068488630837632
32,0.5,1.0,0.3,15.0,0.965388441288238,0.9944337882634601,0.8642006813605515,0.23989102674087184,954.4960677299952,2.601011002691632,1.6064414884279488,46.80925373923537,350.88917003328066,0.0530668802403861,-4.9822607854598004,0.03658877623931604
32,0.5,1.0,0.075,20.0,0.8717762700792417,0.9970630234094293,0.8584122847482166,0.21688927089055948,862.9749891457418,2.658479055383728,1.680730686917148,50.49940887360461,367.55295640853507,0.03799015289248058,0.03787593139810497,0.02274522434720662
32,0.5,1.0,0.15,20.0,0.9763367039883826,0.9951780132876991,0.8584408855230525,0.24336106981426064,968.3029304267857,2.4341750981458223,1.4378348838235764,45.387216855156375,333.6786367111875,0.04437093262981346,0.013119543981076731,0.030758075853289994
32,0.5,1.0,0.3,20.0,0.9980912189642901,0.9920590887164912,0.8584537121906188,0.24838556877038828,988.2947765624801,2.5120589859099196,1.512348227855702,45.20805290460408,338.88972819754065,0.05058365985501165,0.002016836575535308,0.03606037333160851
32,1.0,1.0,0.075,10.0,0.27861679522547456,0.9973731954227351,0.8698827593920551,0.13279243516401543,528.364311539077,6.800839885830527,6.209774817482503,156.77937509226075,1016.7537343587043,0.07540333139771054,-9.9327243478495,0.02724660212158068
32,1.0,1.0,0.15,10.0,0.4628085420258211,0.9955754906233841,0.8698509183792132,0.22149368909311243,881.2953870707069,4.148596582423233,3.3311665169863995,94.41293830178098,616.2909454548337,0.05719218081410473,-9.904911107302269,0.03556566174110316
32,1.0,1.0,0.3,10.0,0.6709222598966451,0.9931340788508898,0.8698401214521563,0.3228940076157465,1284.754435169954,2.943578026170991,2.020296514910079,65.33583698989882,431.960938939248,0.05103817621668102,-9.895480149522768,0.047412079491571085
32,1.0,1.0,0.075,15.0,0.4712629955850284,0.9964171021268813,0.8641109647946146,0.22955940426993487,913.3878480697721,3.934058343077336,3.107441192277934,90.69153070806064,588.1664338273563,0.04345134946859728,-4.9042887489731015,0.027128001664995526
32,1.0,1.0,0.15,15.0,0.703587729780292,0.9942687633963,0.8641039265524258,0.3443417505363292,1370.0922927693275,2.668534849952952,1.7333338065665682,60.73222635705605,396.4292445642175,0.040829047071266826,-4.898172096952294,0.04002258574524799
32,1.0,1.0,0.3,15.0,0.8845771095872877,0.9912208312497045,0.8641386632883138,0.4349451586965729,1730.5917995112113,2.185249534558135,1.205226014466826,48.507146409951666,320.6842726208614,0.043690384578851556,-4.928360722562104,0.05549058591838953
32,1.0,1.0,0.075,20.0,0.704876164927104,0.9953968983405149,0.8583387412795294,0.3478962501838607,1384.2351974974035,2.5958891167200515,1.6597472260966253,59.84504568121881,388.1089008158306,0.03268178782255668,0.10153200353420289,0.03159646240363802
32,1.0,1.0,0.15,20.0,0.9005959975684061,0.9926473602698725,0.8583809600865936,0.4458331441131166,1773.9137169950964,2.061057984883377,1.0778418908600942,46.91017373772334,306.1894691931198,0.03748041840770179,0.06498956926742494,0.04850940972220633
32,1.0,1.0,0.3,20.0,0.9822586556172646,0.987938017318066,0.858431534744383,0.48601854523831933,1933.806347725262,1.9556120129818089,0.9583598767852806,43.41274034698873,286.9876779910307,0.044476585449672576,0.021213481412985402,0.06385848575818463
32,1.5,1.0,0.075,10.0,0.1917627727113922,0.997012706393461,0.8698747051793526,0.1349313376879828,536.8747342761054,9.112817053984566,8.7891784339373,227.4144246291735,1410.4790216634449,0.08577914853094094,-9.925688881619635,0.03106547935506866
32,1.5,1.0,0.15,10.0,0.3378985432028485,0.9947622055084385,0.8698259477236799,0.23852067827177253,949.043624414606,5.22131865557161,4.534756394043482,129.03778490619925,804.1461494614804,0.060354654497943985,-9.883099756688352,0.03991713006716847
32,1.5,1.0,0.3,10.0,0.534053786443971,0.9914969537012089,0.8697862654142344,0.3787910606284323,1507.1617424509207,3.3711677595597136,2.5100634730342386,81.74215380149776,514.2131961900611,0.04967375885946888,-9.848439178966373,0.053706415964890356
32,1.5,1.0,0.075,15.0,0.34051771712571743,0.9957719043099914,0.8640855137240426,0.24609927645690854,979.1979084863975,4.996376311635768,4.298960042273205,124.68559221763094,773.3464223095423,0.044842429049391376,-4.8821704127801695,0.029348184352360505
32,1.5,1.0,0.15,15.0,0.556954943643653,0.9929494266242429,0.8640454529342426,0.4041647907607324,1608.120606831804,3.081397726051002,2.205175365329406,76.15439678377268,474.58097806454555,0.03894864403851241,-4.84735635491802,0.04423040973329097
32,1.5,1.0,0.3,15.0,0.7787326434584358,0.9890242531341823,0.8640591494020018,0.5679567834822835,2259.828238844469,2.2483545374184843,1.2923446257238695,54.52028622200617,342.9547420868541,0.03938559375374197,-4.859258882341351,0.06508440092262965
32,1.5,1.0,0.075,20.0,0.5525878250199572,0.9943749395166182,0.8582803839575154,0.4059465206237688,1615.2098847057212,3.0289817321518497,2.1534308297675846,75.59062270923084,468.83838426470004,0.03036876635800945,0.1520415394905399,0.03348977001839584
32,1.5,1.0,0.15,20.0,0.7923659799729434,0.99096047459648,0.8582989932164535,0.5840193735707139,2323.7392541302834,2.1324506061941557,1.1725949197084167,52.705421769445856,328.4357843258143,0.033323487357302436,0.13593501720072254,0.05614023464671911
32,1.5,1.0,0.3,20.0,0.9427447604232271,0.9854240795290032,0.8583759795559147,0.6955145200717922,2767.3643465403247,1.8360051075111834,0.845300373300451,44.52545046813846,280.061025724034,0.03976605444436534,0.06930051086510503,0.0820145883690981
32,2.0,1.0,0.075,10.0,0.13889544419574884,0.9968945140789895,0.869874078287385,0.1283066123290917,510.5157895887618,12.12805071034655,12.138462400911616,316.05124527627635,1914.3070188272281,0.10117501647185535,-9.925141285146367,0.03438249288449365
32,2.0,1.0,0.15,10.0,0.2537163801955913,0.9944098375931025,0.8698156323437836,0.23497210142719743,934.9242857707168,6.689717473914786,6.167883947400151,172.97489121214122,1051.6396032567532,0.06695993658387067,-9.874089641750743,0.04301132628156196
32,2.0,1.0,0.3,10.0,0.42564361865612543,0.9905771747741289,0.8697518245374198,0.395789656699577,1574.7970072095495,4.051325469622142,3.2698038784137746,103.15932400683364,631.8514600811053,0.05138835692941471,-9.818357830357115,0.057390515109391284
32,2.0,1.0,0.075,15.0,0.25335144158308653,0.9954929180662329,0.8640758202174453,0.24161068100222965,961.3383546325986,6.440564193375375,5.905819800077857,167.83512831053255,1016.5957754006595,0.04846390884259557,-4.873746356359504,0.030320928596755684
32,2.0,1.0,0.15,15.0,0.44010189521998233,0.9922132651602005,0.8640089215389978,0.42117372492715954,1675.7970055645917,3.732181947180713,2.932324410933277,96.50339961400935,586.7169461971129,0.03916735303023493,-4.815610410440684,0.04546082903558608
32,2.0,1.0,0.3,15.0,0.6702895357724088,0.987520667243045,0.8639863618971704,0.6446459034661874,2564.964552014613,2.4873697454343704,1.5643719248993613,63.33928654871636,387.942563936229,0.03719959753071288,-4.7960064388929595,0.06905379742150161
32,2.0,1.0,0.075,20.0,0.4325815769995093,0.9938124376170103,0.8582448121540271,0.4206467274111909,1673.7001490730026,3.6993253468934544,2.902410152626647,96.40187393119861,583.9200075891832,0.029437266269489445,0.182828820458667,0.03248389328353457
32,2.0,1.0,0.15,20.0,0.6786307578522573,0.9898128869109188,0.8582229073644985,0.662020142374543,2634.0944521327215,2.374394481657157,1.447478870443781,61.39814788897533,373.2740347417385,0.030680865520994575,0.20178700975043284,0.05767789534979865
32,2.0,1.0,0.3,20.0,0.8832125548666822,0.9836884589078679,0.8582970605336679,0.8633317129207079,3435.087740983095,1.8573077912026963,0.8776739899479419,47.29969450102863,289.68078485976406,0.03595861563400832,0.13760778442429,0.0916669339473599
32,3.0,1.0,0.075,10.0,0.0817799577197239,0.9969646076872614,0.8698799184559264,0.10991173902865471,437.32491425591985,20.09901882658838,20.98564329060818,548.4737902853315,3240.954970713582,0.1433732337479399,-9.93024274448345,0.04087171243492829
32,3.0,1.0,0.15,10.0,0.15526808004328307,0.9943759326930469,0.8698158256747256,0.20905213121582933,831.7920011723689,10.642828518705535,10.555358366909624,288.81001071147045,1711.0877334653057,0.08708778335826195,-9.874258508567834,0.04852269734434561
32,3.0,1.0,0.3,10.0,0.2795173982199104,0.9900269983892904,0.8697240565324212,0.3774679486372748,1501.8972471094987,5.977942593924313,5.408991145392322,160.44098862587745,955.5274105435858,0.059776385633944946,-9.794105438564486,0.06210502088799596
32,3.0,1.0,0.075,15.0,0.15283037419163992,0.9954599350087925,0.8640770684598201,0.21429311153185296,852.645199270931,10.308861989115465,10.201642987781783,281.3066571055603,1662.3064155491768,0.05981791547696466,-4.874831126761478,0.0314799167410976
32,3.0,1.0,0.15,15.0,0.28391838402326086,0.9917870271479435,0.8639807050297632,0.39918316658437086,1588.2993540244531,5.573646812408224,4.978756919229736,151.24835682500733,896.1055440223931,0.04312064711629103,-4.791090765385775,0.045361908977564966
32,3.0,1.0,0.3,15.0,0.48506475744617106,0.9860347123730127,0.8638876699661239,0.6850383451839728,2725.680971088034,3.29394951956157,2.463703711403728,88.407592632484,526.5213759959495,0.03625695733733272,-4.710248809261998,0.06939849821784905
32,3.0,1.0,0.075,20.0,0.274919266464546,0.9934988197137381,0.8582195879962631,0.3955882868633768,1573.995782089028,5.58438706443034,4.998315931233866,152.38439493583144,900.4926402457376,0.029680209434937325,0.20465983915335073,0.02804703187116278
32,3.0,1.0,0.15,20.0,0.48410684613755495,0.9887069135561494,0.8581224648021151,0.6985108118967834,2779.2862129126547,3.1852133798163265,2.35200314793622,86.43693285480477,512.1129846368844,0.028088815074473503,0.2887149214533906,0.05308069441069304
32,3.0,1.0,0.3,20.0,0.7358866161411348,0.9815348645171097,0.8581271667860036,1.0651535364501927,4238.1112619465375,2.1184567771516893,1.1744532882563208,56.86210576673022,338.63253786917085,0.0305721360198869,0.28464571371085867,0.09413992031288869
32,4.0,1.0,0.075,10.0,0.05365205788731575,0.9971703657992105,0.8698874117474082,0.09326217956142877,371.07842201813304,30.6890439046067,32.74443487531307,857.968476040001,5005.4565757929095,0.1998761306107695,-9.936788269973022,0.04766452409583266
32,4.0,1.0,0.15,10.0,0.10377359598564007,0.9946883799069344,0.8698245680898986,0.18063933970467094,718.7410957713614,15.9318285812223,16.42574708731289,443.4718433849694,2592.4976501536385,0.11485245639331551,-9.881894690709942,0.054220262331678655
32,4.0,1.0,0.3,10.0,0.1937707181808459,0.9903056876196231,0.8697232438055469,0.3381121552665604,1345.3055207531877,8.605105418071172,8.323096901725123,237.47501051515619,1393.8606736498964,0.07288362685745657,-9.793395618200805,0.06631987271932158
32,4.0,1.0,0.075,15.0,0.10104989626787386,0.995692591026835,0.8640866798769181,0.18524583849876472,737.0697721070334,15.4504260197947,15.911622562720126,431.93130495575224,2520.0091557929904,0.07595189190421084,-4.883183852008187,0.03306127042311405
32,4.0,1.0,0.15,15.0,0.19387732323184492,0.9920192069814857,0.8639814129609186,0.356251254138991,1417.4787019726866,8.07832944239176,7.759673144639806,224.86058568249598,1314.5506315483171,0.05015642301088972,-4.791705938304972,0.04503398356095472
32,4.0,1.0,0.3,15.0,0.3532232514377329,0.9858342806106627,0.8638438425372339,0.651708755574508,2593.0667476487693,4.464403330955966,3.7632320634130836,123.2042728049127,723.1566610298627,0.038132954845723446,-4.672167419507559,0.067014649506934
32,4.0,1.0,0.075,20.0,0.18572525301511,0.9936835049384903,0.8582223772417944,0.35172962332624735,1399.4877046055672,8.13729334519325,7.834374800064746,227.48106853733637,1327.2247616544041,0.03155647263905594,0.20224581795986296,0.023579003446827784
32,4.0,1.0,0.15,20.0,0.3476471775683958,0.988603175456296,0.8580808808128644,0.6600014529231778,2626.0623420139154,4.360467666326458,3.658085645660912,121.37399357877636,709.5687567959925,0.027473499021854066,0.3247021772796188,0.04590351653389851
32,4.0,1.0,0.3,20.0,0.5897339310888037,0.9806073609514802,0.8579916739147214,1.123647919027238,4470.853015202667,2.5893259711803664,1.6992662560339324,71.46068646344217,419.43522903104713,0.0274937622342796,0.4018997588898401,0.0863732535150257
32,5.0,1.0,0.075,10.0,0.03788117917810818,0.9973976894308868,0.8698941127642381,0.07983827791828207,317.6664144659777,44.028205843792044,47.56395545633882,1249.3801960729843,7232.378641600737,0.2707460271562608,-9.942641770043792,0.05471941281142354
32,5.0,1.0,0.15,10.0,0.0740212366803481,0.9950868860101177,0.869834463944639,0.15619233188907405,621.4695423299004,22.606257065856603,23.837633491006756,639.2161676160456,3706.377114139678,0.15013845982796317,-9.890538439369664,0.06040419093086653
32,5.0,1.0,0.3,10.0,0.1410992921562788,0.9908804495803726,0.8697321023602465,0.2983553782761811,1187.1183312676628,11.940457621321213,12.02398680298734,335.25505080195694,1950.296703049393,0.09018790159689699,-9.801132543634822,0.07109602863281024
32,5.0,1.0,0.075,15.0,0.07144964429183165,0.9959892692398689,0.8640970270132414,0.16054808728821135,638.8005423966981,21.894599890746303,23.071466648377488,621.2777560590434,3596.5654541106956,0.09633658828884956,-4.892176019216265,0.03507664620576445
32,5.0,1.0,0.15,15.0,0.1394247846355059,0.9924767768703423,0.8639916056387147,0.31396823541918056,1249.239916020062,11.246118581664305,11.277773955372314,317.98776103511574,1843.8502423368082,0.05970458858447186,-4.800563136145627,0.045383690209611194
32,5.0,1.0,0.3,15.0,0.26345601255717055,0.986269602421464,0.8638319110004082,0.5955963413467474,2369.802545319567,5.981399654579082,5.4468551797707025,167.93933226252412,976.9826191532426,0.04185901242146319,-4.661800405539111,0.06480773324276683
32,5.0,1.0,0.075,20.0,0.1324858649774996,0.9940320237919917,0.8582337571377437,0.3096402252331212,1232.0193106484764,11.352323916421172,11.406833928984957,322.12325656879295,1864.8231120551607,0.0345794675939706,0.19239676404305328,0.019879462825553435
32,5.0,1.0,0.15,20.0,0.25628085638903797,0.9889809801550118,0.85807184614293,0.6003829840041164,2388.8479913129368,5.8811193862479465,5.347362153942834,166.28883319868365,964.2444456316408,0.028005506316450973,0.33252076222316873,0.03923767492816956
32,5.0,1.0,0.3,20.0,0.46662717684276245,0.9805413958763457,0.8579048409507829,1.0973976819834388,4366.406640631302,3.2463160884039146,2.429251746685674,91.14836633702235,530.252290024698,0.02593135221689133,0.4770389722349364,0.07612657633177287
64,0.5,1.0,0.075,10.0,0.429358372565256,0.9982121293499869,0.8699077502813802,0.20810076163440178,414.0033109412912,5.541503831811842,4.747923605789463,105.2622793375635,720.9019309173448,0.07572563166639561,-9.954554589722193,0.043175036453507454
64,0.5,1.0,0.15,10.0,0.6446741041194239,0.9971582048031898,0.8698993746478266,0.3141210891131304,624.9240507720558,3.771688540062675,2.856839840204281,70.32276763941418,487.0522424457391,0.062438935400322894,-9.947238179474539,0.055160924374623034
64,0.5,1.0,0.3,10.0,0.8271837537374473,0.9957694440561404,0.8699089405253198,0.4054945644221895,806.7058040585808,3.0775218942286555,2.1096038657476424,55.383509239107944,391.958369837889,0.06043964094469688,-9.955594314518748,0.07012324005238318
64,0.5,1.0,0.075,15.0,0.6627085859524371,0.9976790291461873,0.864161091138337,0.32664622568359025,649.8420182481776,3.530397957566032,2.6081280456773843,67.06034420484922,459.28155520941397,0.04740290041668638,-4.9478525170881085,0.04230101074775628
64,0.5,1.0,0.15,15.0,0.8643981992605392,0.9963994342655412,0.8641759477445943,0.42816653281445743,851.810252049239,2.7670703364230707,1.7909107759018912,51.59296022469646,357.32766447421835,0.0479762341275922,-4.9607644191453915,0.058136977261675264
64,0.5,1.0,0.3,15.0,0.965388441288238,0.9944337882634601,0.8642006813605515,0.4797820534817437,954.4960677299952,2.601011002691632,1.6064414884279488,46.80925373923537,331.27241980766917,0.0530668802403861,-4.9822607854598004,0.07317755247863209
64,0.5,1.0,0.075,20.0,0.8717762700792417,0.9970630234094293,0.8584122847482166,0.43377854178111896,862.9749891457418,2.658479055383728,1.680730686917148,50.49940887360461,345.8557911517265,0.03799015289248058,0.03787593139810497,0.04549044869441324
64,0.5,1.0,0.15,20.0,0.9763367039883826,0.9951780132876991,0.8584408855230525,0.4867221396285213,968.3029304267857,2.4341750981458223,1.4378348838235764,45.387216855156375,314.3415983075808,0.04437093262981346,0.013119543981076731,0.06151615170657999
64,0.5,1.0,0.3,20.0,0.9980912189642901,0.9920590887164912,0.8584537121906188,0.49677113754077656,988.2947765624801,2.5120589859099196,1.512348227855702,45.20805290460408,319.94385152589166,0.05058365985501165,0.002016836575535308,0.07212074666321702
64,1.0,1.0,0.075,10.0,0.27861679522547456,0.9973731954227351,0.8698827593920551,0.26558487032803085,528.364311539077,6.800839885830527,6.209774817482503,156.77937509226075,981.315854579417,0.07540333139771054,-9.9327243478495,0.05449320424316136
64,1.0,1.0,0.15,10.0,0.4628085420258211,0.9955754906233841,0.8698509183792132,0.44298737818622486,881.2953870707069,4.148596582423233,3.3311665169863995,94.41293830178098,595.0448215936572,0.05719218081410473,-9.904911107302269,0.07113132348220633
64,1.0,1.0,0.3,10.0,0.6709222598966451,0.9931340788508898,0.8698401214521563,0.645788015231493,1284.754435169954,2.943578026170991,2.020296514910079,65.33583698989882,417.3868612482761,0.05103817621668102,-9.895480149522768,0.09482415898314217
64,1.0,1.0,0.075,15.0,0.4712629955850284,0.9964171021268813,0.8641109647946146,0.45911880853986975,913.3878480697721,3.934058343077336,3.107441192277934,90.69153070806064,567.6668059950432,0.04345134946859728,-4.9042887489731015,0.05425600332999105
64,1.0,1.0,0.15,15.0,0.703587729780292,0.9942687633963,0.8641039265524258,0.6886835010726584,1370.0922927693275,2.668534849952952,1.7333338065665682,60.73222635705605,382.76293095103665,0.040829047071266826,-4.898172096952294,0.08004517149049598
64,1.0,1.0,0.3,15.0,0.8845771095872877,0.9912208312497045,0.8641386632883138,0.8698903173931458,1730.5917995112113,2.185249534558135,1.205226014466826,48.507146409951666,309.8647882356493,0.043690384578851556,-4.928360722562104,0.11098117183677907
64,1.0,1.0,0.075,20.0,0.704876164927104,0.9953968983405149,0.8583387412795294,0.6957925003677214,1384.2351974974035,2.5958891167200515,1.6597472260966253,59.84504568121881,374.582217643896,0.03268178782255668,0.10153200353420289,0.06319292480727604
64,1.0,1.0,0.15,20.0,0.9005959975684061,0.9926473602698725,0.8583809600865936,0.8916662882262332,1773.9137169950964,2.061057984883377,1.0778418908600942,46.91017373772334,295.6342145758292,0.03748041840770179,0.06498956926742494,0.09701881944441267
64,1.0,1.0,0.3,20.0,0.9822586556172646,0.987938017318066,0.858431534744383,0.9720370904766387,1933.806347725262,1.9556120129818089,0.9583598767852806,43.41274034698873,277.3051619655699,0.044476585449672576,0.021213481412985402,0.12771697151636927
64,1.5,1.0,0.075,10.0,0.1917627727113922,0.997012706393461,0.8698747051793526,0.2698626753759656,536.8747342761054,9.112817053984566,8.7891784339373,227.4144246291735,1375.602895527179,0.08577914853094094,-9.925688881619635,0.06213095871013732
64,1.5,1.0,0.15,10.0,0.3378985432028485,0.9947622055084385,0.8698259477236799,0.47704135654354507,949.043624414606,5.22131865557161,4.534756394043482,129.03778490619925,784.416697126202,0.060354654497943985,-9.883099756688352,0.07983426013433693
64,1.5,1.0,0.3,10.0,0.534053786443971,0.9914969537012089,0.8697862654142344,0.7575821212568646,1507.1617424509207,3.3711677595597136,2.5100634730342386,81.74215380149776,501.7897711358006,0.04967375885946888,-9.848439178966373,0.10741283192978071
64,1.5,1.0,0.075,15.0,0.34051771712571743,0.9957719043099914,0.8640855137240426,0.4921985529138171,979.1979084863975,4.996376311635768,4.298960042273205,124.68559221763094,754.2245361313635,0.044842429049391376,-4.8821704127801695,0.05869636870472101
64,1.5,1.0,0.15,15.0,0.556954943643653,0.9929494266242429,0.8640454529342426,0.8083295815214648,1608.120606831804,3.081397726051002,2.205175365329406,76.15439678377268,462.9375037676292,0.03894864403851241,-4.84735635491802,0.08846081946658194
64,1.5,1.0,0.3,15.0,0.7787326434584358,0.9890242531341823,0.8640591494020018,1.135913566964567,2259.828238844469,2.2483545374184843,1.2923446257238695,54.52028622200617,334.66910752837896,0.03938559375374197,-4.859258882341351,0.1301688018452593
64,1.5,1.0,0.075,20.0,0.5525878250199572,0.9943749395166182,0.8582803839575154,0.8118930412475376,1615.2098847057212,3.0289817321518497,2.1534308297675846,75.59062270923084,457.2460140536924,0.03036876635800945,0.1520415394905399,0.06697954003679168
64,1.5,1.0,0.15,20.0,0.7923659799729434,0.99096047459648,0.8582989932164535,1.1680387471414277,2323.7392541302834,2.1324506061941557,1.1725949197084167,52.705421769445856,320.37803390536294,0.033323487357302436,0.13593501720072254,0.11228046929343823
64,1.5,1.0,0.3,20.0,0.9427447604232271,0.9854240795290032,0.8583759795559147,1.3910290401435843,2767.3643465403247,1.8360051075111834,0.845300373300451,44.52545046813846,273.2949809943633,0.03976605444436534,0.06930051086510503,0.1640291767381962
64,2.0,1.0,0.075,10.0,0.13889544419574884,0.9968945140789895,0.869874078287385,0.2566132246581834,510.5157895887618,12.12805071034655,12.138462400911616,316.05124527627635,1877.6301689944921,0.10117501647185535,-9.925141285146367,0.0687649857689873
64,2.0,1.0,0.15,10.0,0.2537163801955913,0.9944098375931025,0.8698156323437836,0.46994420285439487,934.9242857707168,6.689717473914786,6.167883947400151,172.97489121214122,1031.61219436711,0.06695993658387067,-9.874089641750743,0.08602265256312391
64,2.0,1.0,0.3,10.0,0.42564361865612543,0.9905771747741289,0.8697518245374198,0.791579313399154,1574.7970072095495,4.051325469622142,3.2698038784137746,103.15932400683364,619.9616032511348,0.05138835692941471,-9.818357830357115,0.11478103021878257
64,2.0,1.0,0.075,15.0,0.25335144158308653,0.9954929180662329,0.8640758202174453,0.4832213620044593,961.3383546325986,6.440564193375375,5.905819800077857,167.83512831053255,997.1186466022942,0.04846390884259557,-4.873746356359504,0.06064185719351137
64,2.0,1.0,0.15,15.0,0.44010189521998233,0.9922132651602005,0.8640089215389978,0.8423474498543191,1675.7970055645917,3.732181947180713,2.932324410933277,96.50339961400935,575.5436890007978,0.03916735303023493,-4.815610410440684,0.09092165807117215
64,2.0,1.0,0.3,15.0,0.6702895357724088,0.987520667243045,0.8639863618971704,1.2892918069323749,2564.964552014613,2.4873697454343704,1.5643719248993613,63.33928654871636,380.64261472746466,0.03719959753071288,-4.7960064388929595,0.13810759484300322
64,2.0,1.0,0.075,20.0,0.4325815769995093,0.9938124376170103,0.8582448121540271,0.8412934548223818,1673.7001490730026,3.6993253468934544,2.902410152626647,96.40187393119861,572.7327522362108,0.029437266269489445,0.182828820458667,0.06496778656706914
64,2.0,1.0,0.15,20.0,0.6786307578522573,0.9898128869109188,0.8582229073644985,1.324040284749086,2634.0944521327215,2.374394481657157,1.447478870443781,61.39814788897533,366.16566741010104,0.030680865520994575,0.20178700975043284,0.1153557906995973
