bias_v,frequency_hz,z_real_ohm,z_imag_ohm,i_real_a,i_imag_a
0,368694.506452,500.489039242,-215.834584747,1.68472938749e-05,7.26535127145e-06
0,383118.684956,500.452910378,-207.708632052,1.70456315872e-05,7.07464128196e-06
0,398107.170553,500.41945057,-199.888607321,1.72335534919e-05,6.88380717967e-06
0,413682.040239,500.388462644,-192.362993535,1.74113485375e-05,6.69339798216e-06
0,429866.234708,500.35976399,-185.120707179,1.75793317824e-05,6.50391691239e-06
0,446683.592151,500.33318549,-178.15108193,1.77378390596e-05,6.3158217588e-06
0,464158.883361,500.308570517,-171.443852961,1.7887222039e-05,6.12952574843e-06
0,482317.848224,500.285774016,-164.989141836,1.80278437144e-05,5.94539884618e-06
0,501187.233627,500.264661646,-158.777441967,1.81600743275e-05,5.76376939792e-06
0,520794.83286,500.245108993,-152.799604627,1.82842877314e-05,5.58492604128e-06
0,541169.526546,500.22700083,-147.046825476,1.8400858185e-05,5.40911981491e-06
0,562341.32519,500.210230446,-141.510631607,1.85101575639e-05,5.23656640464e-06
0,584341.413374,500.194699011,-136.182869069,1.8612552965e-05,5.06744847254e-06
0,607202.195691,500.180314995,-131.055690866,1.87084046822e-05,4.90191802258e-06
0,630957.34448,500.166993634,-126.1215454,1.87980645229e-05,4.7400987637e-06
0,655641.849418,500.15465642,-121.37316536,1.88818744384e-05,4.58208843823e-06
0,681292.069058,500.14323065,-116.803557014,1.89601654352e-05,4.42796108933e-06
0,707945.784384,500.132648989,-112.405989918,1.90332567417e-05,4.27776924731e-06
0,735642.25446,500.122849077,-108.173987004,1.91014551969e-05,4.13154601924e-06
0,764422.274253,500.113773161,-104.101315041,1.91650548379e-05,3.98930707077e-06
0,794328.234724,500.105367754,-100.181975459,1.9224336657e-05,3.85105249286e-06
0,825404.185268,500.097583321,-96.410195515,1.92795685064e-05,3.71676854905e-06
0,857695.898591,500.090373987,-92.7804197936,1.93310051276e-05,3.58642930172e-06
0,891250.938134,500.083697265,-89.2873020243,1.93788882862e-05,3.45999811785e-06
0,926118.728129,500.077513807,-85.92569721,1.94234469922e-05,3.3374290564e-06
0,962350.626398,500.071787172,-82.6906540499,1.94648977926e-05,3.21866814081e-06
0,1000000,500.066483611,-79.5774076479,1.9503445119e-05,3.10365452123e-06
0.25,0.01,80267.293655,-309.868197917,1.24581887788e-07,4.80942651784e-10
0.25,0.0103912230384,80266.9785121,-321.9867882,1.24582228842e-07,4.99755098239e-10
0.25,0.0107977516233,80266.6382377,-334.578977267,1.24582597099e-07,5.1930314808e-10
0.25,0.011220184543,80266.2708286,-347.663231387,1.24582994729e-07,5.39615533101e-10
0.25,0.0116591440118,80265.8741218,-361.258731714,1.24583424072e-07,5.60722103451e-10
0.25,0.0121152765863,80265.4457821,-375.385401329,1.24583887659e-07,5.82653870696e-10
0.25,0.0125892541179,80264.9832885,-390.063933235,1.2458438822e-07,6.05443052472e-10
0.25,0.0130817747426,80264.4839191,-405.31581932,1.24584928703e-07,6.29123118802e-10
0.25,0.0135935639088,80263.9447353,-421.163380308,1.24585512291e-07,6.53728840102e-10
0.25,0.0141253754462,80263.3625649,-437.629796728,1.24586142421e-07,6.79296336965e-10
0.25,0.0146779926762,80262.7339829,-454.739140919,1.24586822803e-07,7.0586313174e-10
0.25,0.0152522295654,80262.0552921,-472.516410075,1.24587557443e-07,7.33468201991e-10
0.25,0.0158489319246,80261.3225011,-490.987560382,1.24588350668e-07,7.62152035877e-10
0.25,0.0164689786548,80260.531301,-510.179542216,1.24589207146e-07,7.91956689501e-10
0.25,0.0171132830416,80259.6770405,-530.120336459,1.24590131919e-07,8.22925846302e-10
0.25,0.0177827941004,80258.7546985,-550.838991904,1.24591130431e-07,8.55104878525e-10
0.25,0.0184784979742,80257.7588548,-572.365663784,1.24592208559e-07,8.88540910831e-10
0.25,0.0192014193864,80256.6836589,-594.731653404,1.24593372646e-07,9.23282886094e-10
0.25,0.0199526231497,80255.5227956,-617.969448886,1.24594629543e-07,9.59381633443e-10
0.25,0.0207332157349,80254.2694484,-642.112767007,1.24595986643e-07,9.96889938581e-10
0.25,0.0215443469003,80252.9162601,-667.196596127,1.2459745193e-07,1.03586261644e-09
0.25,0.0223872113857,80251.4552896,-693.257240156,1.24599034023e-07,1.0763565862e-09
0.25,0.0232630506715,80249.8779666,-720.332363559,1.24600742224e-07,1.1184309487e-09
0.25,0.024173154808,80248.1750418,-748.461037332,1.24602586576e-07,1.16214706633e-09
0.25,0.0251188643151,80246.3365332,-777.683785896,1.24604577921e-07,1.2075686453e-09
0.25,0.0261015721568,80244.3516687,-808.042634852,1.24606727963e-07,1.25476182049e-09
0.25,0.0271227257933,80242.2088246,-839.581159495,1.24609049334e-07,1.30379524263e-09
0.25,0.0281838293126,80239.895458,-872.344534,1.2461155567e-07,1.35474016811e-09
0.25,0.0292864456463,80237.3980356,-906.379581154,1.2461426169e-07,1.40767055116e-09
0.25,0.0304321988711,80234.701956,-941.734822481,1.24617183282e-07,1.46266313845e-09
0.25,0.0316227766017,80231.7914664,-978.460528611,1.24620337591e-07,1.5197975661e-09
0.25,0.032859932476,80228.6495733,-1016.60876968,1.24623743125e-07,1.57915645901e-09
0.25,0.0341454887383,80225.2579456,-1056.23346553,1.24627419858e-07,1.64082553234e-09
0.25,0.0354813389234,80221.5968113,-1097.39043547,1.24631389344e-07,1.70489369524e-09
0.25,0.0368694506452,80217.6448459,-1140.13744728,1.24635674846e-07,1.77145315637e-09
0.25,0.0383118684956,80213.3790528,-1184.53426507,1.24640301466e-07,1.84059953139e-09
0.25,0.0398107170553,80208.7746346,-1230.64269569,1.24645296292e-07,1.9124319519e-09
0.25,0.0413682040239,80203.8048549,-1278.52663309,1.24650688551e-07,1.98705317578e-09
0.25,0.0429866234708,80198.4408901,-1328.25210035,1.24656509778e-07,2.06456969857e-09
0.25,0.0446683592151,80192.6516706,-1379.88728844,1.24662793994e-07,2.14509186553e-09
0.25,0.0464158883361,80186.40371,-1433.50259144,1.24669577903e-07,2.22873398393e-09
0.25,0.0482317848224,80179.6609231,-1489.17063714,1.24676901098e-07,2.31561443522e-09
0.25,0.0501187233627,80172.3844295,-1546.96631235,1.24684806287e-07,2.40585578637e-09
0.25,0.052079483286,80164.5323454,-1606.96678194,1.24693339531e-07,2.49958489987e-09
0.25,0.0541169526546,80156.0595591,-1669.2515005,1.24702550507e-07,2.59693304155e-09
0.25,0.056234132519,80146.9174926,-1733.90221539,1.24712492784e-07,2.69803598552e-09
0.25,0.0584341413374,80137.0538465,-1801.00295994,1.24723224121e-07,2.80303411509e-09
0.25,0.0607202195691,80126.4123281,-1870.64003519,1.2473480679e-07,2.91207251871e-09
0.25,0.063095734448,80114.9323624,-1942.90197851,1.24747307922e-07,3.02530107969e-09
0.25,0.0655641849418,80102.5487835,-2017.8795173,1.24760799869e-07,3.1428745582e-09
0.25,0.0681292069058,80089.1915084,-2095.66550559,1.24775360609e-07,3.26495266402e-09
0.25,0.0707945784384,80074.7851899,-2176.35484128,1.24791074161e-07,3.39170011826e-09
0.25,0.073564225446,80059.2488493,-2260.04436156,1.24808031044e-07,3.52328670196e-09
0.25,0.0764422274253,80042.4954884,-2346.83271351,1.24826328762e-07,3.65988728936e-09
0.25,0.0794328234724,80024.4316803,-2436.82019695,1.24846072319e-07,3.80168186327e-09
0.25,0.0825404185268,80004.9571385,-2530.1085761,1.24867374774e-07,3.9488555096e-09
0.25,0.0857695898591,79983.9642646,-2626.80085625,1.24890357832e-07,4.10159838796e-09
0.25,0.0891250938134,79961.3376748,-2727.00102147,1.24915152472e-07,4.26010567473e-09
0.25,0.0926118728129,79936.9537057,-2830.81372892,1.24941899614e-07,4.42457747447e-09
0.25,0.0962350626398,79910.6799006,-2938.34395488,1.24970750835e-07,4.59521869556e-09
0.25,0.1,79882.3744769,-3049.6965875,1.2500186912e-07,4.77223888476e-09
0.25,0.103912230384,79851.8857777,-3164.97596046,1.25035429662e-07,4.95585201565e-09
0.25,0.107977516233,79819.0517084,-3284.28532187,1.25071620708e-07,5.14627622455e-09
0.25,0.11220184543,79783.6991628,-3407.72623184,1.25110644454e-07,5.3437334877e-09
0.25,0.116591440118,79745.6434428,-3535.39788223,1.25152717985e-07,5.54844923205e-09
0.25,0.121152765863,79704.6876747,-3667.39633147,1.25198074261e-07,5.7606518719e-09
0.25,0.125892541179,79660.6222301,-3803.81364724,1.25246963158e-07,5.98057226267e-09
0.25,0.130817747426,79613.224158,-3944.73694956,1.25299652548e-07,6.20844306209e-09
0.25,0.135935639088,79562.2566353,-4090.2473467,1.2535642943e-07,6.44449798876e-09
0.25,0.141253754462,79507.4684473,-4240.4187564,1.25417601098e-07,6.6889709667e-09
0.25,0.146779926762,79448.593509,-4395.3166051,1.25483496354e-07,6.94209514393e-09
0.25,0.152522295654,79385.3504408,-4554.99639804,1.2555446675e-07,7.20410177229e-09
0.25,0.158489319246,79317.4422137,-4719.50215411,1.25630887861e-07,7.47521893461e-09
0.25,0.164689786548,79244.5558821,-4888.86469975,1.25713160574e-07,7.75567010479e-09
0.25,0.171132830416,79166.3624243,-5063.09981784,1.25801712393e-07,8.0456725255e-09
0.25,0.177827941004,79082.5167111,-5242.20624892,1.25896998737e-07,8.34543538754e-09
0.25,0.184784979742,78992.6576301,-5426.16354429,1.25999504219e-07,8.65515779443e-09
0.25,0.192014193864,78896.4083898,-5614.92977314,1.26109743898e-07,8.97502649547e-09
0.25,0.199526231497,78793.3770354,-5808.43908905,1.2622826447e-07,9.30521337044e-09
0.25,0.207332157349,78683.1572063,-6006.59916521,1.26355645381e-07,9.64587264939e-09
0.25,0.215443469003,78565.3291701,-6209.28851205,1.26492499831e-07,9.99713785151e-09
0.25,0.223872113857,78439.4611681,-6416.35369665,1.26639475645e-07,1.03591184283e-08
0.25,0.232630506715,78305.1111084,-6627.60648906,1.26797255955e-07,1.0731896098e-08
0.25,0.24173154808,78161.8286428,-6842.82096796,1.26966559676e-07,1.11155208606e-08
0.25,0.251188643151,78009.1576647,-7061.73062543,1.27148141708e-07,1.15100066857e-08
0.25,0.261015721568,77846.6392599,-7284.02551912,1.2734279282e-07,1.19153268708e-08
0.25,0.271227257933,77673.8151424,-7509.34952915,1.2755133916e-07,1.23314090715e-08
0.25,0.281838293126,77490.2315996,-7737.29778609,1.27774641326e-07,1.27581300125e-08
0.25,0.292864456463,77295.4439658,-7967.41434594,1.28013592923e-07,1.31953098967e-08
0.25,0.304321988711,77089.0216325,-8199.19019733,1.28269118545e-07,1.36427065375e-08
0.25,0.316227766017,76870.553593,-8432.06169442,1.28542171094e-07,1.41000092538e-08
0.25,0.32859932476,76639.6545047,-8665.40951653,1.28833728364e-07,1.45668325755e-08
0.25,0.341454887383,76395.9712347,-8898.55826117,1.29144788799e-07,1.50427098272e-08
0.25,0.354813389234,76139.1898369,-9130.77677998,1.29476366359e-07,1.5527086669e-08
0.25,0.368694506452,75869.0428848,-9361.27936753,1.29829484403e-07,1.60193146957e-08
0.25,0.383118684956,75585.317064,-9589.22790857,1.30205168525e-07,1.65186452125e-08
0.25,0.398107170553,75287.8609012,-9813.73508108,1.3060443828e-07,1.70242233257e-08
0.25,0.413682040239,74976.5924835,-10033.8686986,1.31028297754e-07,1.75350825092e-08
0.25,0.429866234708,74651.5069984,-10248.6572556,1.3147772494e-07,1.80501398275e-08
0.25,0.446683592151,74312.6839012,-10457.0967147,1.31953659934e-07,1.85681920145e-08
0.25,0.464158883361,73960.2935008,-10658.1585422,1.32456991952e-07,1.90879126275e-08
0.25,0.482317848224,73594.6027397,-10850.7989619,1.32988545243e-07,1.96078505073e-08
0.25,0.501187233627,73215.9799412,-11033.9693554,1.33549063993e-07,2.01264297867e-08
0.25,0.52079483286,72824.8982948,-11206.6276914,1.34139196364e-07,2.06419516907e-08
0.25,0.541169526546,72421.9378663,-11367.7508194,1.34759477861e-07,2.11525983701e-08
0.25,0.56234132519,72007.7859391,-11516.3474161,1.35410314282e-07,2.16564389901e-08
0.25,0.584341413374,71583.2355269,-11651.4713312,1.36091964554e-07,2.21514382766e-08
0.25,0.607202195691,71149.1819418,-11772.2350358,1.36804523801e-07,2.26354676777e-08
0.25,0.63095734448,70706.6173551,-11877.8228527,1.37547907069e-07,2.31063192533e-08
0.25,0.655641849418,70256.6233475,-11967.5036243,1.38321834149e-07,2.3561722335e-08
0.25,0.681292069058,69800.3615146,-12040.6424678,1.39125815982e-07,2.39993629249e-08
0.25,0.707945784384,69339.06226,-12096.7112773,1.39959143158e-07,2.44169057126e-08
0.25,0.73564225446,68874.0119772,-12135.2976543,1.40820877016e-07,2.48120184881e-08
0.25,0.764422274253,68406.5388842,-12156.1119858,1.41709843829e-07,2.51823986299e-08
0.25,0.794328234724,67937.997829,-12158.9924416,1.42624632538e-07,2.55258012368e-08
0.25,0.825404185268,67469.754426,-12143.9077272,1.43563596405e-07,2.58400683768e-08
0.25,0.857695898591,67003.1689133,-12110.9574976,1.4452485891e-07,2.61231588294e-08
0.25,0.891250938134,66539.5801309,-12060.3704169,1.45506324051e-07,2.63731776276e-08
0.25,0.926118728129,66080.2900154,-11992.4999263,1.46505691137e-07,2.65884046475e-08
0.25,0.962350626398,65626.5489861,-11907.8178539,1.47520473971e-07,2.67673214712e-08
0.25,1,65179.5425586,-11806.9060728,1.48548024197e-07,2.69086357491e-08
0.25,1.03912230384,64740.3794732,-11690.4464654,1.49585558426e-07,2.70113023278e-08
0.25,1.07977516233,64310.0815661,-11559.2094981,1.5063018859e-07,2.70745404802e-08
0.25,1.1220184543,63889.5755443,-11414.0417414,1.5167895489e-07,2.70978466779e-08
0.25,1.16591440118,63479.6867561,-11255.85268,1.5272886054e-07,2.70810024761e-08
0.25,1.21152765863,63081.1349843,-11085.6011611,1.53776907477e-07,2.70240772379e-08
0.25,1.25892541179,62694.5322218,-10904.2818128,1.54820132138e-07,2.69274255872e-08
0.25,1.30817747426,62320.3823358,-10712.9117378,1.55855640426e-07,2.67916796583e-08
0.25,1.35935639088,61959.0824791,-10512.5177538,1.56880640979e-07,2.66177363758e-08
0.25,1.41253754462,61610.9260689,-10304.1244084,1.57892475976e-07,2.64067401581e-08
0.25,1.46779926762,61276.1071281,-10088.742953,1.58888648765e-07,2.61600615749e-08
0.25,1.52522295654,60954.7257678,-9867.36140981,1.59866847755e-07,2.58792725974e-08
0.25,1.58489319246,60646.7945862,-9640.93582232,1.60824966142e-07,2.55661191623e-08
0.25,1.64689786548,60352.245758,-9410.38273687,1.61761117185e-07,2.52224918151e-08
0.25,1.71132830416,60070.9386046,-9176.57292179,1.62673644914e-07,2.48503952108e-08
0.25,1.77827941004,59802.6674465,-8940.32629959,1.6356113028e-07,2.44519172316e-08
0.25,1.84784979742,59547.1695644,-8702.40803905,1.64422392902e-07,2.40291984365e-08
0.25,1.92014193864,59304.133115,-8463.52573302,1.65256488678e-07,2.35844024861e-08
0.25,1.99526231497,59073.2048755,-8224.32757259,1.66062703595e-07,2.31196881029e-08
0.25,2.07332157349,58853.9977129,-7985.40141808,1.66840544196e-07,2.2637183029e-08
0.25,2.15443469003,58646.0976999,-7747.27466306,1.6758972513e-07,2.21389603436e-08
0.25,2.23872113857,58449.0708186,-7510.41478642,1.6831015431e-07,2.16270174004e-08
0.25,2.32630506715,58262.4692177,-7275.23049134,1.69001916146e-07,2.11032575507e-08
0.25,2.4173154808,58085.8370006,-7042.07333495,1.69665253345e-07,2.05694747317e-08
0.25,2.51188643151,57918.7155409,-6811.23976118,1.70300547709e-07,2.0027340922e-08
0.25,2.61015721568,57760.6483323,-6582.97345811,1.70908300347e-07,1.94783964073e-08
0.25,2.71227257933,57611.1853863,-6357.46797158,1.71489111673e-07,1.89240427467e-08
0.25,2.81838293126,57469.8872032,-6134.86951712,1.72043661474e-07,1.83655382976e-08
0.25,2.92864456463,57336.3283397,-5915.27994295,1.72572689345e-07,1.7803996132e-08
0.25,3.04321988711,57210.1006042,-5698.75980646,1.73076975693e-07,1.72403841644e-08
0.25,3.16227766017,57090.8159057,-5485.33153591,1.73557323485e-07,1.66755273103e-08
0.25,3.2859932476,56978.1087849,-5274.98265734,1.74014540895e-07,1.61101114958e-08
0.25,3.41454887383,56871.6386517,-5067.66907352,1.74449424946e-07,1.55446893505e-08
0.25,3.54813389234,56771.0917472,-4863.31838776,1.74862746253e-07,1.49796874256e-08
0.25,3.68694506452,56676.1828494,-4661.83326963,1.75255234921e-07,1.44154147961e-08
0.25,3.83118684956,56586.6567288,-4463.09486232,1.75627567682e-07,1.38520729146e-08
0.25,3.98107170553,56502.2893627,-4266.96623336,1.75980356315e-07,1.32897666024e-08
0.25,4.13682040239,56422.8889062,-4073.29586983,1.76314137417e-07,1.27285160625e-08
0.25,4.29866234708,56348.2964151,-3881.92121831,1.76629363591e-07,1.21682698133e-08
0.25,4.46683592151,56278.3863128,-3692.67226706,1.76926396104e-07,1.16089184322e-08
0.25,4.64158883361,56213.0665872,-3505.37516448,1.77205499113e-07,1.10503089996e-08
0.25,4.82317848224,56152.2787046,-3319.85586339,1.77466835516e-07,1.0492260119e-08
0.25,5.01187233627,56095.9972231,-3135.9437756,1.77710464514e-07,9.93457737875e-09
0.25,5.2079483286,56044.2290924,-2953.47541637,1.77936340966e-07,9.37706909758e-09
0.25,5.41169526546,55997.0126236,-2772.29801269,1.78144316597e-07,8.8195621826e-09
0.25,5.6234132519,55954.4161204,-2592.27304486,1.78334143126e-07,8.26191790132e-09
0.25,5.84341413374,55916.5361647,-2413.27968658,1.78505477335e-07,7.70404735245e-09
0.25,6.07202195691,55883.4955532,-2235.21810557,1.78657888113e-07,7.14592640028e-09
0.25,6.3095734448,55855.4408923,-2058.01258474,1.78790865429e-07,6.587609823e-09
0.25,6.55641849418,55832.539859,-1881.61442325,1.78903831206e-07,6.02924441591e-09
