B_t,modulation_frequency_hz,amplitude
0.0111432137689,677025.323404,0.0034099707641
0.0111432137689,685488.139946,0.00141121865115
0.0111432137689,693950.956489,0.000129494476445
0.0111432137689,702413.773032,0.00016372384208
0.0111432137689,710876.589574,0.000666137815274
0.0111432137689,719339.406117,0.00104019229117
0.0111432137689,727802.222659,0.000182790208231
0.0111432137689,736265.039202,0.00108351807492
0.0111432137689,744727.855744,0.000552558273989
0.0111432137689,753190.672287,3.81869617078e-05
0.0111432137689,761653.488829,9.14320107449e-05
0.0111432137689,770116.305372,0.000906503937881
0.0111432137689,778579.121915,0.00193383277806
0.0111432137689,787041.938457,0.00289867712117
0.0111432137689,795504.755,0.00192485727988
0.0111432137689,803967.571542,0.00140783262696
0.0111432137689,812430.388085,0.00342367174056
0.0111432137689,820893.204627,0.00232110738225
0.0111432137689,829356.02117,0.000257605060631
0.0111432137689,837818.837712,7.37961095502e-05
0.0111432137689,846281.654255,6.40980077736e-05
0.0111432137689,854744.470797,5.81748322093e-05
0.0111432137689,863207.28734,2.13914433593e-05
0.0111432137689,871670.103883,5.119405348e-05
0.0111432137689,880132.920425,4.10395047396e-05
0.0111432137689,888595.736968,1.43754060879e-05
0.0111432137689,897058.55351,1.01365476421e-05
0.0111432137689,905521.370053,3.44023397258e-05
0.0111432137689,913984.186595,5.61821414137e-05
0.0111432137689,922447.003138,3.98402908381e-05
0.0111432137689,930909.81968,2.07387669235e-05
0.0111432137689,939372.636223,0.000143050823398
0.0111432137689,947835.452766,0.000212042217081
0.0111432137689,956298.269308,0.000847854527522
0.0111432137689,964761.085851,0.00160836320372
0.0111432137689,973223.902393,0.00176613877243
0.0111432137689,981686.718936,0.00162829173516
0.0111432137689,990149.535478,0.000544354409306
0.0111432137689,998612.352021,2.02660221139e-05
0.0111432137689,1007075.16856,1.32148205623e-05
0.0111432137689,1015537.98511,2.27398263443e-05
0.0111432137689,1024000.80165,2.70426550291e-05
0.0111432137689,1032463.61819,1.46612550897e-05
0.0111432137689,1040926.43473,1.68692110147e-05
0.0111432137689,1049389.25128,8.82111847555e-06
0.0111432137689,1057852.06782,2.60632464811e-05
0.0111432137689,1066314.88436,2.33135525708e-05
0.0111432137689,1074777.7009,2.5931369791e-05
0.0111432137689,1083240.51745,2.54191154314e-05
0.0111432137689,1091703.33399,2.59370581584e-05
0.0111432137689,1100166.15053,9.71870524667e-05
0.0111432137689,1108628.96707,7.30751496954e-05
0.0111432137689,1117091.78362,2.72219162563e-05
0.0111432137689,1125554.60016,4.70681069792e-05
0.0111432137689,1134017.4167,3.27109821904e-05
0.0111432137689,1142480.23324,2.73527640277e-05
0.0111432137689,1150943.04979,5.30609782494e-05
0.0111432137689,1159405.86633,2.78371350652e-05
0.0111432137689,1167868.68287,1.11144032411e-06
0.0111432137689,1176331.49941,8.09885491616e-07
0.0111432137689,1184794.31596,8.05837817583e-06
0.0111432137689,1193257.1325,1.38239281251e-05
0.0111432137689,1201719.94904,1.31479075227e-05
0.0111432137689,1210182.76558,2.34551156558e-05
0.0111432137689,1218645.58213,7.74308887253e-06
0.0111432137689,1227108.39867,1.70631426251e-05
0.0111432137689,1235571.21521,7.16283237225e-06
0.0111432137689,1244034.03175,4.69594162408e-06
0.0111432137689,1252496.8483,1.4013525799e-05
0.0111432137689,1260959.66484,3.95521742764e-05
0.0111432137689,1269422.48138,4.34546659684e-05
0.0111432137689,1277885.29792,1.11668076417e-05
0.0111432137689,1286348.11447,4.93573747431e-05
0.0111432137689,1294810.93101,4.13427582168e-05
0.0111432137689,1303273.74755,7.28212202631e-06
0.0111432137689,1311736.5641,1.31867269416e-06
0.0111432137689,1320199.38064,7.42012582671e-07
0.0111432137689,1328662.19718,6.82485207828e-07
0.0111432137689,1337125.01372,5.2688386871e-07
0.0111432137689,1345587.83027,6.81040101063e-07
0.0111432137689,1354050.64681,6.59248817655e-07
0.0111432137689,1362513.46335,3.21025692282e-07
0.0111432137689,1370976.27989,1.64835543087e-07
0.0111432137689,1379439.09644,2.66046042407e-07
0.0111432137689,1387901.91298,3.84308447826e-07
0.0111432137689,1396364.72952,4.62151253529e-07
0.0111432137689,1404827.54606,2.08726318571e-07
0.0111432137689,1413290.36261,8.55297200474e-07
0.0111432137689,1421753.17915,9.41338894038e-07
0.0111432137689,1430215.99569,4.68207808468e-06
0.0111432137689,1438678.81223,1.11886091216e-05
0.0111432137689,1447141.62878,2.0889943156e-05
0.0111432137689,1455604.44532,2.60377583984e-05
0.0111432137689,1464067.26186,1.04031324908e-05
0.0111432137689,1472530.0784,2.55435136015e-07
0.0111432137689,1480992.89495,8.16824651348e-08
0.0111432137689,1489455.71149,3.10358123531e-07
0.0111432137689,1497918.52803,4.47595840957e-07
0.0111432137689,1506381.34457,9.06410913788e-08
0.0111432137689,1514844.16112,2.88036629786e-07
0.0111432137689,1523306.97766,1.38604671396e-07
0.0111432137689,1531769.7942,3.37300157921e-07
0.0111432137689,1540232.61074,4.08301625941e-07
0.0111432137689,1548695.42729,2.44031845012e-07
0.0111432137689,1557158.24383,1.65107835937e-07
0.0111432137689,1565621.06037,1.1771166444e-07
0.0111432137689,1574083.87691,6.59129965955e-07
0.0111432137689,1582546.69346,5.72986359227e-07
0.0111432137689,1591009.51,1.93922590966e-07
0.0111432137689,1599472.32654,2.98063398246e-07
0.0111432137689,1607935.14308,3.05991128005e-07
0.0111432137689,1616397.95963,1.5119774881e-07
0.0111432137689,1624860.77617,3.64093867015e-07
0.0111432137689,1633323.59271,2.36966341341e-07
0.0111432137689,1641786.40925,2.36210023972e-08
0.0111432137689,1650249.2258,1.36038268828e-08
0.0111432137689,1658712.04234,5.09762315602e-08
0.0111432137689,1667174.85888,7.01465551761e-08
0.0111432137689,1675637.67542,1.51134076519e-07
0.0111432137689,1684100.49197,2.78426524026e-07
0.0111432137689,1692563.30851,5.26148848743e-08
0.0111432137689,1701026.12505,2.5498973481e-07
0.0111432137689,1709488.94159,1.12273215077e-07
0.0111432137689,1717951.75814,9.95852389551e-09
0.0111432137689,1726414.57468,5.93440959508e-08
0.0111432137689,1734877.39122,2.3132047918e-07
0.0111432137689,1743340.20777,3.51690552272e-07
0.0111432137689,1751803.02431,9.53328914696e-08
0.0111432137689,1760265.84085,3.06997283481e-07
0.0111432137689,1768728.65739,3.30523297835e-07
0.0111432137689,1777191.47394,7.00745856024e-08
0.0111432137689,1785654.29048,4.14237688213e-09
0.0111432137689,1794117.10702,6.51853411013e-09
0.0111432137689,1802579.92356,1.27901310005e-08
0.0111432137689,1811042.74011,5.78243973589e-09
0.0111432137689,1819505.55665,7.8512690205e-09
0.0111432137689,1827968.37319,6.71652680626e-09
0.0111432137689,1836431.18973,1.05212669912e-08
0.0111432137689,1844894.00628,6.95709222544e-09
0.0111432137689,1853356.82282,7.1251182642e-09
0.0111432137689,1861819.63936,9.05239097881e-09
0.0111432137689,1870282.4559,9.16847673522e-09
0.0111432137689,1878745.27245,6.93597288084e-09
0.0111432137689,1887208.08899,4.03664935178e-09
0.0111432137689,1895670.90553,1.02862708719e-08
0.0111432137689,1904133.72207,1.56201646485e-08
0.0111432137689,1912596.53862,4.37505761891e-08
0.0111432137689,1921059.35516,1.23631614716e-07
0.0111432137689,1929522.1717,1.79708772387e-07
0.0111432137689,1937984.98824,9.53608860403e-08
0.0111432137689,1946447.80479,6.46971992516e-09
0.0111432137689,1954910.62133,4.99545255842e-09
0.0111432137689,1963373.43787,4.79742454111e-09
0.0111432137689,1971836.25441,6.8907129078e-09
0.0111432137689,1980299.07096,5.47170526111e-09
0.0111432137689,1988761.8875,5.62177571362e-09
0.0111432137689,1997224.70404,6.06836852598e-09
0.0111432137689,2005687.52058,5.76761369462e-09
0.0111432137689,2014150.33713,6.2103635127e-09
0.0111432137689,2022613.15367,3.72202435571e-09
0.0111432137689,2031075.97021,5.63148289291e-09
0.0111432137689,2039538.78675,4.68987396182e-09
0.0111432137689,2048001.6033,3.62376778318e-09
0.0111432137689,2056464.41984,6.68220949525e-09
0.0111432137689,2064927.23638,3.78626864086e-09
0.0111432137689,2073390.05292,5.66346522077e-09
0.0111432137689,2081852.86947,3.23254344981e-09
0.0111432137689,2090315.68601,4.51315485565e-09
0.0111432137689,2098778.50255,4.26366022397e-09
0.0111432137689,2107241.31909,5.35754152107e-09
0.0111432137689,2115704.13564,2.71145786072e-09
0.0111432137689,2124166.95218,5.01370769897e-09
0.0111432137689,2132629.76872,4.05263777294e-09
0.0111432137689,2141092.58526,4.1829076648e-09
0.0111432137689,2149555.40181,5.65720316443e-09
0.0111432137689,2158018.21835,3.45273873222e-09
0.0111432137689,2166481.03489,4.7193510615e-09
0.0119320147524,0,0.00705027953385
0.0119320147524,8462.81654255,0.0039301033354
0.0119320147524,16925.6330851,0.00870747457354
0.0119320147524,25388.4496276,0.0130569022715
0.0119320147524,33851.2661702,0.00462282218643
0.0119320147524,42314.0827127,0.00230421580147
0.0119320147524,50776.8992553,0.00401207052835
0.0119320147524,59239.7157978,0.00284970328914
0.0119320147524,67702.5323404,0.000410837875787
0.0119320147524,76165.3488829,0.000129698895883
0.0119320147524,84628.1654255,0.000299062626396
0.0119320147524,93090.981968,0.00100663191555
0.0119320147524,101553.798511,0.000511503157886
0.0119320147524,110016.615053,0.00576831594316
0.0119320147524,118479.431596,0.0425830430598
0.0119320147524,126942.248138,0.0516611270819
0.0119320147524,135405.064681,0.0165070438859
0.0119320147524,143867.881223,0.0106285426017
0.0119320147524,152330.697766,0.0114437220382
0.0119320147524,160793.514308,0.0135854720871
0.0119320147524,169256.330851,0.0628080294993
0.0119320147524,177719.147394,0.0832795901929
0.0119320147524,186181.963936,0.0194148422306
0.0119320147524,194644.780479,0.0809662338836
0.0119320147524,203107.597021,0.102003657303
0.0119320147524,211570.413564,0.0310886024092
0.0119320147524,220033.230106,0.00279713967411
0.0119320147524,228496.046649,0.00227230608051
0.0119320147524,236958.863191,0.00817250538043
0.0119320147524,245421.679734,0.0131852697502
0.0119320147524,253884.496276,0.000550272412285
0.0119320147524,262347.312819,0.0135527482616
0.0119320147524,270810.129362,0.00913620101061
0.0119320147524,279272.945904,0.00212164386902
0.0119320147524,287735.762447,0.000610443709794
0.0119320147524,296198.578989,0.00338135609146
0.0119320147524,304661.395532,0.00244953701839
0.0119320147524,313124.212074,0.0271483881124
0.0119320147524,321587.028617,0.100835349514
0.0119320147524,330049.845159,0.0840843891954
0.0119320147524,338512.661702,0.0322108796148
0.0119320147524,346975.478245,0.0846218035246
0.0119320147524,355438.294787,0.0448311799901
0.0119320147524,363901.11133,0.00247173411326
0.0119320147524,372363.927872,0.00630089815314
0.0119320147524,380826.744415,0.00479502418797
0.0119320147524,389289.560957,0.000716814996242
0.0119320147524,397752.3775,0.00195743632038
0.0119320147524,406215.194042,0.00080032699126
0.0119320147524,414678.010585,0.000532711211142
0.0119320147524,423140.827127,0.00071914223895
0.0119320147524,431603.64367,0.000284779842781
0.0119320147524,440066.460213,0.000408458945715
0.0119320147524,448529.276755,0.000570176512977
0.0119320147524,456992.093298,0.000643295141161
0.0119320147524,465454.90984,0.00318779191108
0.0119320147524,473917.726383,0.00377774437411
0.0119320147524,482380.542925,0.000646502032894
0.0119320147524,490843.359468,0.00300106733437
0.0119320147524,499306.17601,0.0157373809077
0.0119320147524,507768.992553,0.0267794734084
0.0119320147524,516231.809096,0.0632109006222
0.0119320147524,524694.625638,0.0936028995762
0.0119320147524,533157.442181,0.0429398436313
0.0119320147524,541620.258723,0.0036974030087
0.0119320147524,550083.075266,0.00663802572653
0.0119320147524,558545.891808,0.00207275106653
0.0119320147524,567008.708351,0.00110393379771
0.0119320147524,575471.524893,0.00048232892333
0.0119320147524,583934.341436,0.000446002411541
0.0119320147524,592397.157978,0.000337541116889
0.0119320147524,600859.974521,0.000217759935427
0.0119320147524,609322.791064,0.000807560292059
0.0119320147524,617785.607606,0.000579632731745
0.0119320147524,626248.424149,0.00060808558894
0.0119320147524,634711.240691,0.00103338347661
0.0119320147524,643174.057234,0.00157838033828
0.0119320147524,651636.873776,0.00171596523199
0.0119320147524,660099.690319,0.00107439082959
0.0119320147524,668562.506861,0.0058623860267
0.0119320147524,677025.323404,0.00488147814044
0.0119320147524,685488.139946,0.00155103219053
0.0119320147524,693950.956489,0.00296878976039
0.0119320147524,702413.773032,0.00222202660107
0.0119320147524,710876.589574,0.000997581073528
0.0119320147524,719339.406117,0.00325157124523
0.0119320147524,727802.222659,0.0028630227052
0.0119320147524,736265.039202,0.000591489001888
0.0119320147524,744727.855744,0.000108626720818
0.0119320147524,753190.672287,0.0001656751578
0.0119320147524,761653.488829,0.000635543081043
0.0119320147524,770116.305372,0.000966332369385
0.0119320147524,778579.121915,0.000165955912744
0.0119320147524,787041.938457,0.000934033293862
0.0119320147524,795504.755,0.000628957464102
0.0119320147524,803967.571542,3.27183511885e-05
0.0119320147524,812430.388085,6.83816199303e-05
0.0119320147524,820893.204627,0.000343392245155
0.0119320147524,829356.02117,0.00142634893621
0.0119320147524,837818.837712,0.00240742471797
0.0119320147524,846281.654255,0.0029532861272
0.0119320147524,854744.470797,0.000840077684591
0.0119320147524,863207.28734,0.00212964763952
0.0119320147524,871670.103883,0.00343426878661
0.0119320147524,880132.920425,0.00192781841821
0.0119320147524,888595.736968,0.000132462369618
0.0119320147524,897058.55351,3.51612782178e-05
0.0119320147524,905521.370053,4.44049899315e-05
0.0119320147524,913984.186595,5.79466283863e-05
0.0119320147524,922447.003138,2.84763148409e-05
0.0119320147524,930909.81968,3.61386328168e-05
0.0119320147524,939372.636223,3.83238209361e-05
0.0119320147524,947835.452766,2.49073580625e-05
0.0119320147524,956298.269308,9.27418283305e-06
0.0119320147524,964761.085851,5.80312867169e-06
0.0119320147524,973223.902393,4.98875764492e-05
0.0119320147524,981686.718936,5.18193602316e-05
0.0119320147524,990149.535478,3.59587262542e-05
0.0119320147524,998612.352021,3.14846792731e-05
0.0119320147524,1007075.16856,0.000154811019539
0.0119320147524,1015537.98511,0.000207826077628
0.0119320147524,1024000.80165,0.000764633469267
0.0119320147524,1032463.61819,0.0014968465618
0.0119320147524,1040926.43473,0.00171956092122
0.0119320147524,1049389.25128,0.00171745172466
0.0119320147524,1057852.06782,0.000743691957568
0.0119320147524,1066314.88436,1.42644666772e-05
0.0119320147524,1074777.7009,6.76215986313e-06
0.0119320147524,1083240.51745,1.48518250855e-05
0.0119320147524,1091703.33399,3.30466562032e-05
0.0119320147524,1100166.15053,1.03320442768e-05
0.0119320147524,1108628.96707,2.23682646436e-05
0.0119320147524,1117091.78362,1.83826307476e-05
0.0119320147524,1125554.60016,9.73624538061e-06
0.0119320147524,1134017.4167,2.71818556303e-05
0.0119320147524,1142480.23324,1.80584586705e-05
0.0119320147524,1150943.04979,2.45886857828e-05
0.0119320147524,1159405.86633,2.6076151387e-05
0.0119320147524,1167868.68287,9.69714484763e-06
0.0119320147524,1176331.49941,8.62016125088e-05
0.0119320147524,1184794.31596,8.74237264158e-05
0.0119320147524,1193257.1325,1.83243336493e-05
0.0119320147524,1201719.94904,3.96577731742e-05
0.0119320147524,1210182.76558,4.60779456055e-05
0.0119320147524,1218645.58213,1.10123762672e-05
0.0119320147524,1227108.39867,4.35655388127e-05
0.0119320147524,1235571.21521,4.78646036769e-05
0.0119320147524,1244034.03175,1.2776502394e-05
0.0119320147524,1252496.8483,6.00998444188e-07
0.0119320147524,1260959.66484,8.8213465387e-07
0.0119320147524,1269422.48138,7.92037961801e-06
0.0119320147524,1277885.29792,1.27274984592e-05
0.0119320147524,1286348.11447,1.25455892393e-05
0.0119320147524,1294810.93101,2.28628918738e-05
0.0119320147524,1303273.74755,9.85798282134e-06
0.0119320147524,1311736.5641,1.53723514718e-05
0.0119320147524,1320199.38064,9.73221562891e-06
0.0119320147524,1328662.19718,1.2185109263e-06
0.0119320147524,1337125.01372,8.86556246367e-06
0.0119320147524,1345587.83027,2.37266968279e-05
0.0119320147524,1354050.64681,4.80109562229e-05
0.0119320147524,1362513.46335,2.94404285145e-05
0.0119320147524,1370976.27989,2.05560115754e-05
0.0119320147524,1379439.09644,5.22393735594e-05
0.0119320147524,1387901.91298,3.4423970692e-05
0.0119320147524,1396364.72952,3.35171183392e-06
0.0119320147524,1404827.54606,7.5207269251e-07
0.0119320147524,1413290.36261,5.05235742893e-07
0.0119320147524,1421753.17915,7.34445790223e-07
0.0119320147524,1430215.99569,5.6494500065e-07
0.0119320147524,1438678.81223,3.99666421103e-07
0.0119320147524,1447141.62878,6.56930719322e-07
0.0119320147524,1455604.44532,3.88107006429e-07
0.0119320147524,1464067.26186,1.74611048859e-07
0.0119320147524,1472530.0784,6.64254252452e-08
0.0119320147524,1480992.89495,3.91328737212e-07
0.0119320147524,1489455.71149,4.09121934057e-07
0.0119320147524,1497918.52803,4.64053660998e-07
0.0119320147524,1506381.34457,6.99012165521e-08
0.0119320147524,1514844.16112,9.14640657666e-07
0.0119320147524,1523306.97766,9.44483507949e-07
0.0119320147524,1531769.7942,4.36194774917e-06
0.0119320147524,1540232.61074,1.01328065912e-05
0.0119320147524,1548695.42729,1.92354288506e-05
0.0119320147524,1557158.24383,2.66175295079e-05
0.0119320147524,1565621.06037,1.31651258356e-05
0.0119320147524,1574083.87691,4.20359774046e-07
0.0119320147524,1582546.69346,1.46235900388e-07
0.0119320147524,1591009.51,1.2402530792e-07
0.0119320147524,1599472.32654,4.74024420513e-07
0.0119320147524,1607935.14308,2.15997187542e-07
0.0119320147524,1616397.95963,2.48052467429e-07
0.0119320147524,1624860.77617,3.31256375196e-07
0.0119320147524,1633323.59271,9.50620986005e-08
0.0119320147524,1641786.40925,3.77278520222e-07
0.0119320147524,1650249.2258,3.40201626688e-07
0.0119320147524,1658712.04234,2.11996822916e-07
0.0119320147524,1667174.85888,1.70982901622e-07
0.0119320147524,1675637.67542,2.34699584851e-08
0.0119320147524,1684100.49197,5.70862347919e-07
0.0119320147524,1692563.30851,6.52971808079e-07
0.0119320147524,1701026.12505,1.83136259289e-07
0.0119320147524,1709488.94159,2.48892285529e-07
0.0119320147524,1717951.75814,3.50900201112e-07
0.0119320147524,1726414.57468,1.36598672964e-07
0.0119320147524,1734877.39122,2.58953946926e-07
0.0119320147524,1743340.20777,3.63390664916e-07
0.0119320147524,1751803.02431,1.08596800887e-07
0.0119320147524,1760265.84085,8.33497252601e-09
0.0119320147524,1768728.65739,6.09296217215e-09
0.0119320147524,1777191.47394,4.74006192283e-08
0.0119320147524,1785654.29048,6.82436406595e-08
0.0119320147524,1794117.10702,1.41637116371e-07
0.0119320147524,1802579.92356,2.66961807067e-07
0.0119320147524,1811042.74011,9.44678631854e-08
0.0119320147524,1819505.55665,2.23053338803e-07
0.0119320147524,1827968.37319,1.46159672546e-07
0.0119320147524,1836431.18973,1.62580728923e-08
0.0119320147524,1844894.00628,2.53277045515e-08
0.0119320147524,1853356.82282,1.24976740105e-07
0.0119320147524,1861819.63936,3.25371715067e-07
0.0119320147524,1870282.4559,2.66629353893e-07
0.0119320147524,1878745.27245,8.78362741971e-08
0.0119320147524,1887208.08899,3.53511181418e-07
0.0119320147524,1895670.90553,2.72840536431e-07
0.0119320147524,1904133.72207,3.82283896224e-08
0.0119320147524,1912596.53862,7.38947142021e-09
0.0119320147524,1921059.35516,5.04464717689e-09
0.0119320147524,1929522.1717,9.75108928777e-09
0.0119320147524,1937984.98824,2.29666187438e-09
0.0119320147524,1946447.80479,5.75926059274e-09
0.0119320147524,1954910.62133,2.81048702252e-09
0.0119320147524,1963373.43787,5.60472841478e-09
0.0119320147524,1971836.25441,5.1195459239e-09
0.0119320147524,1980299.07096,4.28083521046e-09
0.0119320147524,1988761.8875,5.53565437378e-09
0.0119320147524,1997224.70404,3.06305464233e-09
0.0119320147524,2005687.52058,6.47909008566e-09
0.0119320147524,2014150.33713,3.89759916948e-09
0.0119320147524,2022613.15367,2.97746625321e-09
0.0119320147524,2031075.97021,6.82327452826e-09
0.0119320147524,2039538.78675,1.62704002189e-08
0.0119320147524,2048001.6033,3.85115134286e-08
0.0119320147524,2056464.41984,1.10097272289e-07
0.0119320147524,2064927.23638,1.83030521752e-07
0.0119320147524,2073390.05292,1.09847686981e-07
0.0119320147524,2081852.86947,7.04479666812e-09
0.0119320147524,2090315.68601,1.88580125315e-09
0.0119320147524,2098778.50255,3.66293666e-09
0.0119320147524,2107241.31909,2.94518309101e-09
0.0119320147524,2115704.13564,5.35121955577e-09
0.0119320147524,2124166.95218,3.4889716672e-09
0.0119320147524,2132629.76872,3.67938737133e-09
0.0119320147524,2141092.58526,3.24886532578e-09
0.0119320147524,2149555.40181,4.83182005722e-09
0.0119320147524,2158018.21835,2.35294650882e-09
0.0119320147524,2166481.03489,1.63716062494e-09
0.0127208157359,0,0.0021743761386
0.0127208157359,8462.81654255,0.00243444021573
0.0127208157359,16925.6330851,0.00642526511076
0.0127208157359,25388.4496276,0.0133845963666
0.0127208157359,33851.2661702,0.00696087450123
0.0127208157359,42314.0827127,0.0011860767915
0.0127208157359,50776.8992553,0.00399290798935
0.0127208157359,59239.7157978,0.00374116502505
0.0127208157359,67702.5323404,0.00115858050243
0.0127208157359,76165.3488829,5.83842335643e-05
0.0127208157359,84628.1654255,0.000201462864527
0.0127208157359,93090.981968,0.000447918878014
0.0127208157359,101553.798511,0.00121779202578
0.0127208157359,110016.615053,0.000341946778782
0.0127208157359,118479.431596,0.00680988734993
0.0127208157359,126942.248138,0.0438294440985
0.0127208157359,135405.064681,0.0506060490202
0.0127208157359,143867.881223,0.014350110475
0.0127208157359,152330.697766,0.00888701394235
0.0127208157359,160793.514308,0.0120056908872
0.0127208157359,169256.330851,0.00791875374577
0.0127208157359,177719.147394,0.0483185915004
0.0127208157359,186181.963936,0.092383475607
0.0127208157359,194644.780479,0.055223118183
0.0127208157359,203107.597021,0.031532830995
0.0127208157359,211570.413564,0.104383249251
0.0127208157359,220033.230106,0.0767166116608
0.0127208157359,228496.046649,0.00877647515405
0.0127208157359,236958.863191,0.00195144491967
0.0127208157359,245421.679734,0.00234326049519
0.0127208157359,253884.496276,0.00784594567594
0.0127208157359,262347.312819,0.0122920284912
0.0127208157359,270810.129362,0.00159505649972
0.0127208157359,279272.945904,0.0122176514078
0.0127208157359,287735.762447,0.00879118807259
0.0127208157359,296198.578989,0.0020047124683
0.0127208157359,304661.395532,0.000353645711643
0.0127208157359,313124.212074,0.0030467311675
0.0127208157359,321587.028617,0.00149190032219
0.0127208157359,330049.845159,0.00186337911427
0.0127208157359,338512.661702,0.0627679837622
0.0127208157359,346975.478245,0.110286715345
0.0127208157359,355438.294787,0.0420750417602
0.0127208157359,363901.11133,0.0601992524615
0.0127208157359,372363.927872,0.0795519493023
0.0127208157359,380826.744415,0.0249023390706
0.0127208157359,389289.560957,0.000433380878525
0.0127208157359,397752.3775,0.00752348400943
0.0127208157359,406215.194042,0.00477880662343
0.0127208157359,414678.010585,0.000408246042053
0.0127208157359,423140.827127,0.00186667855721
0.0127208157359,431603.64367,0.000994971946408
0.0127208157359,440066.460213,0.000394762859526
0.0127208157359,448529.276755,0.000817950462287
0.0127208157359,456992.093298,0.000400782360365
0.0127208157359,465454.90984,0.000328214930665
0.0127208157359,473917.726383,0.000740404947848
0.0127208157359,482380.542925,0.000125315209858
0.0127208157359,490843.359468,0.00142471365419
0.0127208157359,499306.17601,0.00382316850619
0.0127208157359,507768.992553,0.00289921345452
0.0127208157359,516231.809096,0.000447762594998
0.0127208157359,524694.625638,0.00400496592908
0.0127208157359,533157.442181,0.0170127059076
0.0127208157359,541620.258723,0.0256189673739
0.0127208157359,550083.075266,0.0555463478096
0.0127208157359,558545.891808,0.0879105346569
0.0127208157359,567008.708351,0.0461416557381
0.0127208157359,575471.524893,0.0042542032449
0.0127208157359,583934.341436,0.00641223790568
0.0127208157359,592397.157978,0.00350693074208
0.0127208157359,600859.974521,0.000694286960982
0.0127208157359,609322.791064,0.000852484256148
0.0127208157359,617785.607606,0.000128880298857
0.0127208157359,626248.424149,0.000445319943254
0.0127208157359,634711.240691,7.05688787e-05
0.0127208157359,643174.057234,0.000411401513558
0.0127208157359,651636.873776,0.000781593346505
0.0127208157359,660099.690319,0.000358791343756
0.0127208157359,668562.506861,0.000611677430223
0.0127208157359,677025.323404,0.00105728848118
0.0127208157359,685488.139946,0.00157829887103
0.0127208157359,693950.956489,0.00160822940531
